"Plot Title: RDRCRK_U"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20137141, SEN S/N: 20137141, LBL: Temp)","Coupler Attached (LGR S/N: 20137141)","Coupler Detached (LGR S/N: 20137141)","Host Connected (LGR S/N: 20137141)","Stopped (LGR S/N: 20137141)","End Of File (LGR S/N: 20137141)"
1187,08/01/22 04:00:00,4.102,,,,,
1188,08/01/22 04:30:00,4.102,,,,,
1189,08/01/22 05:00:00,4.102,,,,,
1190,08/01/22 05:30:00,4.102,,,,,
1191,08/01/22 06:00:00,4.102,,,,,
1192,08/01/22 06:30:00,4.207,,,,,
1193,08/01/22 07:00:00,4.207,,,,,
1194,08/01/22 07:30:00,4.207,,,,,
1195,08/01/22 08:00:00,4.102,,,,,
1196,08/01/22 08:30:00,4.207,,,,,
1197,08/01/22 09:00:00,4.207,,,,,
1198,08/01/22 09:30:00,4.311,,,,,
1199,08/01/22 10:00:00,4.311,,,,,
1200,08/01/22 10:30:00,4.207,,,,,
1201,08/01/22 11:00:00,4.311,,,,,
1202,08/01/22 11:30:00,4.311,,,,,
1203,08/01/22 12:00:00,4.415,,,,,
1204,08/01/22 12:30:00,4.415,,,,,
1205,08/01/22 13:00:00,4.311,,,,,
1206,08/01/22 13:30:00,4.311,,,,,
1207,08/01/22 14:00:00,4.415,,,,,
1208,08/01/22 14:30:00,4.311,,,,,
1209,08/01/22 15:00:00,4.415,,,,,
1210,08/01/22 15:30:00,4.519,,,,,
1211,08/01/22 16:00:00,4.415,,,,,
1212,08/01/22 16:30:00,4.519,,,,,
1213,08/01/22 17:00:00,4.519,,,,,
1214,08/01/22 17:30:00,4.415,,,,,
1215,08/01/22 18:00:00,4.415,,,,,
1216,08/01/22 18:30:00,4.415,,,,,
1217,08/01/22 19:00:00,4.415,,,,,
1218,08/01/22 19:30:00,4.311,,,,,
1219,08/01/22 20:00:00,4.311,,,,,
1220,08/01/22 20:30:00,4.311,,,,,
1221,08/01/22 21:00:00,4.207,,,,,
1222,08/01/22 21:30:00,4.207,,,,,
1223,08/01/22 22:00:00,4.207,,,,,
1224,08/01/22 22:30:00,4.207,,,,,
1225,08/01/22 23:00:00,4.207,,,,,
1226,08/01/22 23:30:00,4.207,,,,,
1227,08/02/22 00:00:00,4.207,,,,,
1228,08/02/22 00:30:00,4.207,,,,,
1229,08/02/22 01:00:00,4.207,,,,,
1230,08/02/22 01:30:00,4.207,,,,,
1231,08/02/22 02:00:00,4.207,,,,,
1232,08/02/22 02:30:00,4.102,,,,,
1233,08/02/22 03:00:00,4.102,,,,,
1234,08/02/22 03:30:00,4.102,,,,,
1235,08/02/22 04:00:00,4.102,,,,,
1236,08/02/22 04:30:00,4.102,,,,,
1237,08/02/22 05:00:00,4.207,,,,,
1238,08/02/22 05:30:00,4.207,,,,,
1239,08/02/22 06:00:00,4.102,,,,,
1240,08/02/22 06:30:00,4.102,,,,,
1241,08/02/22 07:00:00,4.102,,,,,
1242,08/02/22 07:30:00,4.102,,,,,
1243,08/02/22 08:00:00,4.102,,,,,
1244,08/02/22 08:30:00,4.102,,,,,
1245,08/02/22 09:00:00,4.207,,,,,
1246,08/02/22 09:30:00,4.207,,,,,
1247,08/02/22 10:00:00,4.311,,,,,
1248,08/02/22 10:30:00,4.311,,,,,
1249,08/02/22 11:00:00,4.311,,,,,
1250,08/02/22 11:30:00,4.311,,,,,
1251,08/02/22 12:00:00,4.415,,,,,
1252,08/02/22 12:30:00,4.415,,,,,
1253,08/02/22 13:00:00,4.519,,,,,
1254,08/02/22 13:30:00,4.831,,,,,
1255,08/02/22 14:00:00,4.519,,,,,
1256,08/02/22 14:30:00,4.519,,,,,
1257,08/02/22 15:00:00,4.519,,,,,
1258,08/02/22 15:30:00,4.519,,,,,
1259,08/02/22 16:00:00,4.415,,,,,
1260,08/02/22 16:30:00,4.415,,,,,
1261,08/02/22 17:00:00,4.415,,,,,
1262,08/02/22 17:30:00,4.415,,,,,
1263,08/02/22 18:00:00,4.415,,,,,
1264,08/02/22 18:30:00,4.311,,,,,
1265,08/02/22 19:00:00,4.311,,,,,
1266,08/02/22 19:30:00,4.311,,,,,
1267,08/02/22 20:00:00,4.311,,,,,
1268,08/02/22 20:30:00,4.207,,,,,
1269,08/02/22 21:00:00,4.207,,,,,
1270,08/02/22 21:30:00,4.207,,,,,
1271,08/02/22 22:00:00,4.207,,,,,
1272,08/02/22 22:30:00,4.102,,,,,
1273,08/02/22 23:00:00,4.207,,,,,
1274,08/02/22 23:30:00,4.102,,,,,
1275,08/03/22 00:00:00,4.102,,,,,
1276,08/03/22 00:30:00,4.102,,,,,
1277,08/03/22 01:00:00,4.102,,,,,
1278,08/03/22 01:30:00,4.102,,,,,
1279,08/03/22 02:00:00,4.102,,,,,
1280,08/03/22 02:30:00,4.207,,,,,
1281,08/03/22 03:00:00,4.102,,,,,
1282,08/03/22 03:30:00,4.102,,,,,
1283,08/03/22 04:00:00,4.102,,,,,
1284,08/03/22 04:30:00,4.102,,,,,
1285,08/03/22 05:00:00,4.102,,,,,
1286,08/03/22 05:30:00,4.102,,,,,
1287,08/03/22 06:00:00,4.102,,,,,
1288,08/03/22 06:30:00,4.102,,,,,
1289,08/03/22 07:00:00,4.102,,,,,
1290,08/03/22 07:30:00,4.102,,,,,
1291,08/03/22 08:00:00,4.102,,,,,
1292,08/03/22 08:30:00,4.207,,,,,
1293,08/03/22 09:00:00,4.207,,,,,
1294,08/03/22 09:30:00,4.311,,,,,
1295,08/03/22 10:00:00,4.311,,,,,
1296,08/03/22 10:30:00,4.311,,,,,
1297,08/03/22 11:00:00,4.415,,,,,
1298,08/03/22 11:30:00,4.415,,,,,
1299,08/03/22 12:00:00,4.415,,,,,
1300,08/03/22 12:30:00,4.519,,,,,
1301,08/03/22 13:00:00,4.519,,,,,
1302,08/03/22 13:30:00,4.623,,,,,
1303,08/03/22 14:00:00,4.415,,,,,
1304,08/03/22 14:30:00,4.519,,,,,
1305,08/03/22 15:00:00,4.519,,,,,
1306,08/03/22 15:30:00,4.415,,,,,
1307,08/03/22 16:00:00,4.415,,,,,
1308,08/03/22 16:30:00,4.415,,,,,
1309,08/03/22 17:00:00,4.415,,,,,
1310,08/03/22 17:30:00,4.415,,,,,
1311,08/03/22 18:00:00,4.415,,,,,
1312,08/03/22 18:30:00,4.415,,,,,
1313,08/03/22 19:00:00,4.311,,,,,
1314,08/03/22 19:30:00,4.311,,,,,
1315,08/03/22 20:00:00,4.207,,,,,
1316,08/03/22 20:30:00,4.207,,,,,
1317,08/03/22 21:00:00,4.207,,,,,
1318,08/03/22 21:30:00,4.102,,,,,
1319,08/03/22 22:00:00,4.102,,,,,
1320,08/03/22 22:30:00,4.102,,,,,
1321,08/03/22 23:00:00,4.102,,,,,
1322,08/03/22 23:30:00,4.102,,,,,
1323,08/04/22 00:00:00,4.102,,,,,
1324,08/04/22 00:30:00,4.102,,,,,
1325,08/04/22 01:00:00,4.102,,,,,
1326,08/04/22 01:30:00,4.102,,,,,
1327,08/04/22 02:00:00,4.102,,,,,
1328,08/04/22 02:30:00,4.102,,,,,
1329,08/04/22 03:00:00,4.102,,,,,
1330,08/04/22 03:30:00,4.102,,,,,
1331,08/04/22 04:00:00,4.102,,,,,
1332,08/04/22 04:30:00,4.102,,,,,
1333,08/04/22 05:00:00,4.102,,,,,
1334,08/04/22 05:30:00,4.102,,,,,
1335,08/04/22 06:00:00,4.102,,,,,
1336,08/04/22 06:30:00,4.102,,,,,
1337,08/04/22 07:00:00,4.102,,,,,
1338,08/04/22 07:30:00,4.102,,,,,
1339,08/04/22 08:00:00,4.102,,,,,
1340,08/04/22 08:30:00,4.102,,,,,
1341,08/04/22 09:00:00,4.102,,,,,
1342,08/04/22 09:30:00,4.207,,,,,
1343,08/04/22 10:00:00,4.207,,,,,
1344,08/04/22 10:30:00,4.207,,,,,
1345,08/04/22 11:00:00,4.207,,,,,
1346,08/04/22 11:30:00,4.207,,,,,
1347,08/04/22 12:00:00,4.311,,,,,
1348,08/04/22 12:30:00,4.311,,,,,
1349,08/04/22 13:00:00,4.311,,,,,
1350,08/04/22 13:30:00,5.037,,,,,
1351,08/04/22 14:00:00,4.311,,,,,
1352,08/04/22 14:30:00,4.311,,,,,
1353,08/04/22 15:00:00,4.311,,,,,
1354,08/04/22 15:30:00,4.311,,,,,
1355,08/04/22 16:00:00,4.311,,,,,
1356,08/04/22 16:30:00,4.311,,,,,
1357,08/04/22 17:00:00,4.311,,,,,
1358,08/04/22 17:30:00,4.311,,,,,
1359,08/04/22 18:00:00,4.207,,,,,
1360,08/04/22 18:30:00,4.207,,,,,
1361,08/04/22 19:00:00,4.207,,,,,
1362,08/04/22 19:30:00,4.207,,,,,
1363,08/04/22 20:00:00,4.207,,,,,
1364,08/04/22 20:30:00,4.102,,,,,
1365,08/04/22 21:00:00,4.102,,,,,
1366,08/04/22 21:30:00,4.102,,,,,
1367,08/04/22 22:00:00,4.102,,,,,
1368,08/04/22 22:30:00,4.102,,,,,
1369,08/04/22 23:00:00,4.102,,,,,
1370,08/04/22 23:30:00,4.102,,,,,
1371,08/05/22 00:00:00,3.998,,,,,
1372,08/05/22 00:30:00,3.998,,,,,
1373,08/05/22 01:00:00,3.998,,,,,
1374,08/05/22 01:30:00,3.998,,,,,
1375,08/05/22 02:00:00,3.998,,,,,
1376,08/05/22 02:30:00,3.998,,,,,
1377,08/05/22 03:00:00,3.998,,,,,
1378,08/05/22 03:30:00,3.998,,,,,
1379,08/05/22 04:00:00,3.998,,,,,
1380,08/05/22 04:30:00,3.998,,,,,
1381,08/05/22 05:00:00,3.998,,,,,
1382,08/05/22 05:30:00,3.998,,,,,
1383,08/05/22 06:00:00,3.998,,,,,
1384,08/05/22 06:30:00,3.893,,,,,
1385,08/05/22 07:00:00,3.998,,,,,
1386,08/05/22 07:30:00,3.998,,,,,
1387,08/05/22 08:00:00,3.998,,,,,
1388,08/05/22 08:30:00,3.998,,,,,
1389,08/05/22 09:00:00,4.102,,,,,
1390,08/05/22 09:30:00,4.207,,,,,
1391,08/05/22 10:00:00,4.207,,,,,
1392,08/05/22 10:30:00,4.311,,,,,
1393,08/05/22 11:00:00,4.311,,,,,
1394,08/05/22 11:30:00,4.311,,,,,
1395,08/05/22 12:00:00,4.415,,,,,
1396,08/05/22 12:30:00,4.415,,,,,
1397,08/05/22 13:00:00,4.415,,,,,
1398,08/05/22 13:30:00,4.727,,,,,
1399,08/05/22 14:00:00,4.415,,,,,
1400,08/05/22 14:30:00,4.415,,,,,
1401,08/05/22 15:00:00,4.415,,,,,
1402,08/05/22 15:30:00,4.415,,,,,
1403,08/05/22 16:00:00,4.415,,,,,
1404,08/05/22 16:30:00,4.415,,,,,
1405,08/05/22 17:00:00,4.415,,,,,
1406,08/05/22 17:30:00,4.311,,,,,
1407,08/05/22 18:00:00,4.311,,,,,
1408,08/05/22 18:30:00,4.311,,,,,
1409,08/05/22 19:00:00,4.311,,,,,
1410,08/05/22 19:30:00,4.207,,,,,
1411,08/05/22 20:00:00,4.207,,,,,
1412,08/05/22 20:30:00,4.102,,,,,
1413,08/05/22 21:00:00,4.102,,,,,
1414,08/05/22 21:30:00,4.102,,,,,
1415,08/05/22 22:00:00,4.102,,,,,
1416,08/05/22 22:30:00,4.102,,,,,
1417,08/05/22 23:00:00,4.102,,,,,
1418,08/05/22 23:30:00,4.102,,,,,
1419,08/06/22 00:00:00,4.102,,,,,
1420,08/06/22 00:30:00,3.998,,,,,
1421,08/06/22 01:00:00,4.102,,,,,
1422,08/06/22 01:30:00,4.102,,,,,
1423,08/06/22 02:00:00,4.102,,,,,
1424,08/06/22 02:30:00,4.102,,,,,
1425,08/06/22 03:00:00,4.102,,,,,
1426,08/06/22 03:30:00,4.102,,,,,
1427,08/06/22 04:00:00,4.102,,,,,
1428,08/06/22 04:30:00,4.102,,,,,
1429,08/06/22 05:00:00,3.998,,,,,
1430,08/06/22 05:30:00,4.102,,,,,
1431,08/06/22 06:00:00,4.102,,,,,
1432,08/06/22 06:30:00,3.998,,,,,
1433,08/06/22 07:00:00,3.998,,,,,
1434,08/06/22 07:30:00,4.102,,,,,
1435,08/06/22 08:00:00,4.102,,,,,
1436,08/06/22 08:30:00,4.102,,,,,
1437,08/06/22 09:00:00,4.207,,,,,
1438,08/06/22 09:30:00,4.207,,,,,
1439,08/06/22 10:00:00,4.311,,,,,
1440,08/06/22 10:30:00,4.311,,,,,
1441,08/06/22 11:00:00,4.415,,,,,
1442,08/06/22 11:30:00,4.415,,,,,
1443,08/06/22 12:00:00,4.415,,,,,
1444,08/06/22 12:30:00,4.415,,,,,
1445,08/06/22 13:00:00,4.415,,,,,
1446,08/06/22 13:30:00,4.623,,,,,
1447,08/06/22 14:00:00,4.519,,,,,
1448,08/06/22 14:30:00,4.415,,,,,
1449,08/06/22 15:00:00,4.415,,,,,
1450,08/06/22 15:30:00,4.415,,,,,
1451,08/06/22 16:00:00,4.519,,,,,
1452,08/06/22 16:30:00,4.415,,,,,
1453,08/06/22 17:00:00,4.415,,,,,
1454,08/06/22 17:30:00,4.415,,,,,
1455,08/06/22 18:00:00,4.415,,,,,
1456,08/06/22 18:30:00,4.311,,,,,
1457,08/06/22 19:00:00,4.311,,,,,
1458,08/06/22 19:30:00,4.311,,,,,
1459,08/06/22 20:00:00,4.207,,,,,
1460,08/06/22 20:30:00,4.207,,,,,
1461,08/06/22 21:00:00,4.207,,,,,
1462,08/06/22 21:30:00,4.207,,,,,
1463,08/06/22 22:00:00,4.102,,,,,
1464,08/06/22 22:30:00,4.102,,,,,
1465,08/06/22 23:00:00,4.102,,,,,
1466,08/06/22 23:30:00,4.102,,,,,
1467,08/07/22 00:00:00,4.102,,,,,
1468,08/07/22 00:30:00,4.102,,,,,
1469,08/07/22 01:00:00,4.102,,,,,
1470,08/07/22 01:30:00,4.102,,,,,
1471,08/07/22 02:00:00,4.102,,,,,
1472,08/07/22 02:30:00,4.102,,,,,
1473,08/07/22 03:00:00,4.102,,,,,
1474,08/07/22 03:30:00,4.102,,,,,
1475,08/07/22 04:00:00,4.102,,,,,
1476,08/07/22 04:30:00,4.102,,,,,
1477,08/07/22 05:00:00,4.102,,,,,
1478,08/07/22 05:30:00,4.102,,,,,
1479,08/07/22 06:00:00,4.102,,,,,
1480,08/07/22 06:30:00,4.102,,,,,
1481,08/07/22 07:00:00,4.102,,,,,
1482,08/07/22 07:30:00,4.102,,,,,
1483,08/07/22 08:00:00,4.102,,,,,
1484,08/07/22 08:30:00,4.207,,,,,
1485,08/07/22 09:00:00,4.311,,,,,
1486,08/07/22 09:30:00,4.311,,,,,
1487,08/07/22 10:00:00,4.311,,,,,
1488,08/07/22 10:30:00,4.415,,,,,
1489,08/07/22 11:00:00,4.415,,,,,
1490,08/07/22 11:30:00,4.519,,,,,
1491,08/07/22 12:00:00,4.519,,,,,
1492,08/07/22 12:30:00,4.519,,,,,
1493,08/07/22 13:00:00,4.519,,,,,
1494,08/07/22 13:30:00,4.727,,,,,
1495,08/07/22 14:00:00,4.623,,,,,
1496,08/07/22 14:30:00,4.519,,,,,
1497,08/07/22 15:00:00,4.519,,,,,
1498,08/07/22 15:30:00,4.519,,,,,
1499,08/07/22 16:00:00,4.519,,,,,
1500,08/07/22 16:30:00,4.415,,,,,
1501,08/07/22 17:00:00,4.415,,,,,
1502,08/07/22 17:30:00,4.415,,,,,
1503,08/07/22 18:00:00,4.311,,,,,
1504,08/07/22 18:30:00,4.415,,,,,
1505,08/07/22 19:00:00,4.311,,,,,
1506,08/07/22 19:30:00,4.311,,,,,
1507,08/07/22 20:00:00,4.311,,,,,
1508,08/07/22 20:30:00,4.207,,,,,
1509,08/07/22 21:00:00,4.207,,,,,
1510,08/07/22 21:30:00,4.207,,,,,
1511,08/07/22 22:00:00,4.207,,,,,
1512,08/07/22 22:30:00,4.207,,,,,
1513,08/07/22 23:00:00,4.207,,,,,
1514,08/07/22 23:30:00,4.207,,,,,
1515,08/08/22 00:00:00,4.207,,,,,
1516,08/08/22 00:30:00,4.207,,,,,
1517,08/08/22 01:00:00,4.207,,,,,
1518,08/08/22 01:30:00,4.102,,,,,
1519,08/08/22 02:00:00,4.102,,,,,
1520,08/08/22 02:30:00,4.102,,,,,
1521,08/08/22 03:00:00,4.102,,,,,
1522,08/08/22 03:30:00,4.102,,,,,
1523,08/08/22 04:00:00,4.102,,,,,
1524,08/08/22 04:30:00,4.102,,,,,
1525,08/08/22 05:00:00,4.102,,,,,
1526,08/08/22 05:30:00,4.102,,,,,
1527,08/08/22 06:00:00,4.102,,,,,
1528,08/08/22 06:30:00,4.102,,,,,
1529,08/08/22 07:00:00,4.102,,,,,
1530,08/08/22 07:30:00,4.102,,,,,
1531,08/08/22 08:00:00,4.102,,,,,
1532,08/08/22 08:30:00,4.207,,,,,
1533,08/08/22 09:00:00,4.207,,,,,
1534,08/08/22 09:30:00,4.311,,,,,
1535,08/08/22 10:00:00,4.311,,,,,
1536,08/08/22 10:30:00,4.415,,,,,
1537,08/08/22 11:00:00,4.415,,,,,
1538,08/08/22 11:30:00,4.415,,,,,
1539,08/08/22 12:00:00,4.519,,,,,
1540,08/08/22 12:30:00,4.519,,,,,
1541,08/08/22 13:00:00,4.519,,,,,
1542,08/08/22 13:30:00,4.519,,,,,
1543,08/08/22 14:00:00,4.519,,,,,
1544,08/08/22 14:30:00,4.623,,,,,
1545,08/08/22 15:00:00,4.519,,,,,
1546,08/08/22 15:30:00,4.519,,,,,
1547,08/08/22 16:00:00,4.519,,,,,
1548,08/08/22 16:30:00,4.519,,,,,
1549,08/08/22 17:00:00,4.519,,,,,
1550,08/08/22 17:30:00,4.519,,,,,
1551,08/08/22 18:00:00,4.415,,,,,
1552,08/08/22 18:30:00,4.415,,,,,
1553,08/08/22 19:00:00,4.415,,,,,
1554,08/08/22 19:30:00,4.311,,,,,
1555,08/08/22 20:00:00,4.311,,,,,
1556,08/08/22 20:30:00,4.311,,,,,
1557,08/08/22 21:00:00,4.207,,,,,
1558,08/08/22 21:30:00,4.207,,,,,
1559,08/08/22 22:00:00,4.207,,,,,
1560,08/08/22 22:30:00,4.207,,,,,
1561,08/08/22 23:00:00,4.207,,,,,
1562,08/08/22 23:30:00,4.207,,,,,
1563,08/09/22 00:00:00,4.207,,,,,
1564,08/09/22 00:30:00,4.207,,,,,
1565,08/09/22 01:00:00,4.207,,,,,
1566,08/09/22 01:30:00,4.207,,,,,
1567,08/09/22 02:00:00,4.207,,,,,
1568,08/09/22 02:30:00,4.207,,,,,
1569,08/09/22 03:00:00,4.207,,,,,
1570,08/09/22 03:30:00,4.207,,,,,
1571,08/09/22 04:00:00,4.207,,,,,
1572,08/09/22 04:30:00,4.207,,,,,
1573,08/09/22 05:00:00,4.207,,,,,
1574,08/09/22 05:30:00,4.207,,,,,
1575,08/09/22 06:00:00,4.207,,,,,
1576,08/09/22 06:30:00,4.207,,,,,
1577,08/09/22 07:00:00,4.311,,,,,
1578,08/09/22 07:30:00,4.207,,,,,
1579,08/09/22 08:00:00,4.207,,,,,
1580,08/09/22 08:30:00,4.311,,,,,
1581,08/09/22 09:00:00,4.311,,,,,
1582,08/09/22 09:30:00,4.311,,,,,
1583,08/09/22 10:00:00,4.311,,,,,
1584,08/09/22 10:30:00,4.415,,,,,
1585,08/09/22 11:00:00,4.415,,,,,
1586,08/09/22 11:30:00,4.415,,,,,
1587,08/09/22 12:00:00,4.519,,,,,
1588,08/09/22 12:30:00,4.519,,,,,
1589,08/09/22 13:00:00,4.519,,,,,
1590,08/09/22 13:30:00,4.519,,,,,
1591,08/09/22 14:00:00,4.623,,,,,
1592,08/09/22 14:30:00,4.519,,,,,
1593,08/09/22 15:00:00,4.623,,,,,
1594,08/09/22 15:30:00,4.519,,,,,
1595,08/09/22 16:00:00,4.519,,,,,
1596,08/09/22 16:30:00,4.519,,,,,
1597,08/09/22 17:00:00,4.519,,,,,
1598,08/09/22 17:30:00,4.519,,,,,
1599,08/09/22 18:00:00,4.415,,,,,
1600,08/09/22 18:30:00,4.415,,,,,
1601,08/09/22 19:00:00,4.415,,,,,
1602,08/09/22 19:30:00,4.415,,,,,
1603,08/09/22 20:00:00,4.311,,,,,
1604,08/09/22 20:30:00,4.311,,,,,
1605,08/09/22 21:00:00,4.311,,,,,
1606,08/09/22 21:30:00,4.311,,,,,
1607,08/09/22 22:00:00,4.311,,,,,
1608,08/09/22 22:30:00,4.415,,,,,
1609,08/09/22 23:00:00,4.311,,,,,
1610,08/09/22 23:30:00,4.311,,,,,
1611,08/10/22 00:00:00,4.311,,,,,
1612,08/10/22 00:30:00,4.207,,,,,
1613,08/10/22 01:00:00,4.207,,,,,
1614,08/10/22 01:30:00,4.207,,,,,
1615,08/10/22 02:00:00,4.311,,,,,
1616,08/10/22 02:30:00,4.207,,,,,
1617,08/10/22 03:00:00,4.207,,,,,
1618,08/10/22 03:30:00,4.207,,,,,
1619,08/10/22 04:00:00,4.311,,,,,
1620,08/10/22 04:30:00,4.311,,,,,
1621,08/10/22 05:00:00,4.207,,,,,
1622,08/10/22 05:30:00,4.207,,,,,
1623,08/10/22 06:00:00,4.207,,,,,
1624,08/10/22 06:30:00,4.207,,,,,
1625,08/10/22 07:00:00,4.207,,,,,
1626,08/10/22 07:30:00,4.207,,,,,
1627,08/10/22 08:00:00,4.207,,,,,
1628,08/10/22 08:30:00,4.311,,,,,
1629,08/10/22 09:00:00,4.311,,,,,
1630,08/10/22 09:30:00,4.311,,,,,
1631,08/10/22 10:00:00,4.311,,,,,
1632,08/10/22 10:30:00,4.311,,,,,
1633,08/10/22 11:00:00,4.311,,,,,
1634,08/10/22 11:30:00,4.311,,,,,
1635,08/10/22 12:00:00,4.311,,,,,
1636,08/10/22 12:30:00,4.415,,,,,
1637,08/10/22 13:00:00,4.519,,,,,
1638,08/10/22 13:30:00,4.727,,,,,
1639,08/10/22 14:00:00,4.519,,,,,
1640,08/10/22 14:30:00,4.519,,,,,
1641,08/10/22 15:00:00,4.415,,,,,
1642,08/10/22 15:30:00,4.311,,,,,
1643,08/10/22 16:00:00,4.311,,,,,
1644,08/10/22 16:30:00,4.415,,,,,
1645,08/10/22 17:00:00,4.415,,,,,
1646,08/10/22 17:30:00,4.415,,,,,
1647,08/10/22 18:00:00,4.311,,,,,
1648,08/10/22 18:30:00,4.311,,,,,
1649,08/10/22 19:00:00,4.311,,,,,
1650,08/10/22 19:30:00,4.207,,,,,
1651,08/10/22 20:00:00,4.207,,,,,
1652,08/10/22 20:30:00,4.207,,,,,
1653,08/10/22 21:00:00,4.207,,,,,
1654,08/10/22 21:30:00,4.102,,,,,
1655,08/10/22 22:00:00,4.102,,,,,
1656,08/10/22 22:30:00,4.102,,,,,
1657,08/10/22 23:00:00,4.102,,,,,
1658,08/10/22 23:30:00,4.102,,,,,
1659,08/11/22 00:00:00,4.102,,,,,
1660,08/11/22 00:30:00,4.102,,,,,
1661,08/11/22 01:00:00,4.102,,,,,
1662,08/11/22 01:30:00,4.102,,,,,
1663,08/11/22 02:00:00,4.102,,,,,
1664,08/11/22 02:30:00,4.102,,,,,
1665,08/11/22 03:00:00,4.102,,,,,
1666,08/11/22 03:30:00,4.102,,,,,
1667,08/11/22 04:00:00,4.102,,,,,
1668,08/11/22 04:30:00,3.998,,,,,
1669,08/11/22 05:00:00,3.998,,,,,
1670,08/11/22 05:30:00,3.998,,,,,
1671,08/11/22 06:00:00,3.998,,,,,
1672,08/11/22 06:30:00,3.998,,,,,
1673,08/11/22 07:00:00,3.998,,,,,
1674,08/11/22 07:30:00,3.998,,,,,
1675,08/11/22 08:00:00,3.998,,,,,
1676,08/11/22 08:30:00,4.102,,,,,
1677,08/11/22 09:00:00,4.102,,,,,
1678,08/11/22 09:30:00,4.207,,,,,
1679,08/11/22 10:00:00,4.207,,,,,
1680,08/11/22 10:30:00,4.311,,,,,
1681,08/11/22 11:00:00,4.311,,,,,
1682,08/11/22 11:30:00,4.311,,,,,
1683,08/11/22 12:00:00,4.415,,,,,
1684,08/11/22 12:30:00,4.415,,,,,
1685,08/11/22 13:00:00,4.519,,,,,
1686,08/11/22 13:30:00,4.727,,,,,
1687,08/11/22 14:00:00,4.519,,,,,
1688,08/11/22 14:30:00,4.519,,,,,
1689,08/11/22 15:00:00,4.519,,,,,
1690,08/11/22 15:30:00,4.519,,,,,
1691,08/11/22 16:00:00,4.519,,,,,
1692,08/11/22 16:30:00,4.519,,,,,
1693,08/11/22 17:00:00,4.415,,,,,
1694,08/11/22 17:30:00,4.415,,,,,
1695,08/11/22 18:00:00,4.415,,,,,
1696,08/11/22 18:30:00,4.415,,,,,
1697,08/11/22 19:00:00,4.311,,,,,
1698,08/11/22 19:30:00,4.311,,,,,
1699,08/11/22 20:00:00,4.311,,,,,
1700,08/11/22 20:30:00,4.207,,,,,
1701,08/11/22 21:00:00,4.207,,,,,
1702,08/11/22 21:30:00,4.207,,,,,
1703,08/11/22 22:00:00,4.207,,,,,
1704,08/11/22 22:30:00,4.102,,,,,
1705,08/11/22 23:00:00,4.102,,,,,
1706,08/11/22 23:30:00,4.102,,,,,
1707,08/12/22 00:00:00,4.102,,,,,
1708,08/12/22 00:30:00,4.102,,,,,
1709,08/12/22 01:00:00,4.102,,,,,
1710,08/12/22 01:30:00,4.102,,,,,
1711,08/12/22 02:00:00,4.102,,,,,
1712,08/12/22 02:30:00,4.102,,,,,
1713,08/12/22 03:00:00,4.102,,,,,
1714,08/12/22 03:30:00,4.102,,,,,
1715,08/12/22 04:00:00,4.102,,,,,
1716,08/12/22 04:30:00,4.102,,,,,
1717,08/12/22 05:00:00,4.102,,,,,
1718,08/12/22 05:30:00,4.102,,,,,
1719,08/12/22 06:00:00,4.102,,,,,
1720,08/12/22 06:30:00,4.102,,,,,
1721,08/12/22 07:00:00,4.102,,,,,
1722,08/12/22 07:30:00,4.102,,,,,
1723,08/12/22 08:00:00,4.102,,,,,
1724,08/12/22 08:30:00,4.102,,,,,
1725,08/12/22 09:00:00,4.207,,,,,
1726,08/12/22 09:30:00,4.207,,,,,
1727,08/12/22 10:00:00,4.311,,,,,
1728,08/12/22 10:30:00,4.311,,,,,
1729,08/12/22 11:00:00,4.415,,,,,
1730,08/12/22 11:30:00,4.415,,,,,
1731,08/12/22 12:00:00,4.519,,,,,
1732,08/12/22 12:30:00,4.519,,,,,
1733,08/12/22 13:00:00,4.519,,,,,
1734,08/12/22 13:30:00,4.519,,,,,
1735,08/12/22 14:00:00,4.519,,,,,
1736,08/12/22 14:30:00,4.519,,,,,
1737,08/12/22 15:00:00,4.519,,,,,
1738,08/12/22 15:30:00,4.519,,,,,
1739,08/12/22 16:00:00,4.519,,,,,
1740,08/12/22 16:30:00,4.415,,,,,
1741,08/12/22 17:00:00,4.415,,,,,
1742,08/12/22 17:30:00,4.415,,,,,
1743,08/12/22 18:00:00,4.415,,,,,
1744,08/12/22 18:30:00,4.311,,,,,
1745,08/12/22 19:00:00,4.311,,,,,
1746,08/12/22 19:30:00,4.311,,,,,
1747,08/12/22 20:00:00,4.207,,,,,
1748,08/12/22 20:30:00,4.207,,,,,
1749,08/12/22 21:00:00,4.207,,,,,
1750,08/12/22 21:30:00,4.207,,,,,
1751,08/12/22 22:00:00,4.207,,,,,
1752,08/12/22 22:30:00,4.207,,,,,
1753,08/12/22 23:00:00,4.207,,,,,
1754,08/12/22 23:30:00,4.102,,,,,
1755,08/13/22 00:00:00,4.102,,,,,
1756,08/13/22 00:30:00,4.102,,,,,
1757,08/13/22 01:00:00,4.102,,,,,
1758,08/13/22 01:30:00,4.102,,,,,
1759,08/13/22 02:00:00,4.102,,,,,
1760,08/13/22 02:30:00,4.102,,,,,
1761,08/13/22 03:00:00,4.102,,,,,
1762,08/13/22 03:30:00,4.102,,,,,
