"Plot Title: PPCAST2021"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20133753, SEN S/N: 20133753)","RH, % (LGR S/N: 20133753, SEN S/N: 20133753)","Coupler Detached (LGR S/N: 20133753)","Bad Battery (LGR S/N: 20133753)","Good Battery (LGR S/N: 20133753)","Coupler Attached (LGR S/N: 20133753)","Host Connected (LGR S/N: 20133753)","Stopped (LGR S/N: 20133753)","End Of File (LGR S/N: 20133753)"
941,09/04/21 22:00:00,11.127,76.680,,,,,,,
942,09/04/21 23:00:00,10.149,82.459,,,,,,,
943,09/05/21 00:00:00,10.124,80.566,,,,,,,
944,09/05/21 01:00:00,10.198,81.932,,,,,,,
945,09/05/21 02:00:00,12.896,68.691,,,,,,,
946,09/05/21 03:00:00,11.662,74.847,,,,,,,
947,09/05/21 04:00:00,10.516,79.893,,,,,,,
948,09/05/21 05:00:00,10.001,82.747,,,,,,,
949,09/05/21 06:00:00,10.394,87.141,,,,,,,
950,09/05/21 07:00:00,12.292,77.339,,,,,,,
951,09/05/21 08:00:00,14.505,72.514,,,,,,,
952,09/05/21 09:00:00,17.011,61.767,,,,,,,
953,09/05/21 10:00:00,19.984,56.939,,,,,,,
954,09/05/21 11:00:00,21.604,53.183,,,,,,,
955,09/05/21 12:00:00,20.103,62.578,,,,,,,
956,09/05/21 13:00:00,22.417,52.765,,,,,,,
957,09/05/21 14:00:00,23.737,50.962,,,,,,,
958,09/05/21 15:00:00,22.753,53.188,,,,,,,
959,09/05/21 16:00:00,21.891,55.774,,,,,,,
960,09/05/21 17:00:00,21.533,55.195,,,,,,,
961,09/05/21 18:00:00,19.841,56.948,,,,,,,
962,09/05/21 19:00:00,17.534,69.291,,,,,,,
963,09/05/21 20:00:00,14.098,90.258,,,,,,,
964,09/05/21 21:00:00,13.666,93.958,,,,,,,
965,09/05/21 22:00:00,13.305,94.920,,,,,,,
966,09/05/21 23:00:00,12.678,97.024,,,,,,,
967,09/06/21 00:00:00,11.710,97.317,,,,,,,
968,09/06/21 01:00:00,10.712,97.297,,,,,,,
969,09/06/21 02:00:00,11.443,98.099,,,,,,,
970,09/06/21 03:00:00,10.687,98.341,,,,,,,
971,09/06/21 04:00:00,10.443,98.423,,,,,,,
972,09/06/21 05:00:00,9.608,98.342,,,,,,,
973,09/06/21 06:00:00,9.312,98.557,,,,,,,
974,09/06/21 07:00:00,8.618,98.513,,,,,,,
975,09/06/21 08:00:00,7.494,98.593,,,,,,,
976,09/06/21 09:00:00,13.040,87.832,,,,,,,
977,09/06/21 10:00:00,16.439,68.566,,,,,,,
978,09/06/21 11:00:00,20.484,46.292,,,,,,,
979,09/06/21 12:00:00,22.441,35.614,,,,,,,
980,09/06/21 13:00:00,22.250,34.603,,,,,,,
981,09/06/21 14:00:00,23.088,30.845,,,,,,,
982,09/06/21 15:00:00,23.905,38.134,,,,,,,
983,09/06/21 16:00:00,23.448,40.545,,,,,,,
984,09/06/21 17:00:00,22.321,44.017,,,,,,,
985,09/06/21 18:00:00,20.531,49.368,,,,,,,
986,09/06/21 19:00:00,18.319,53.278,,,,,,,
987,09/06/21 20:00:00,12.147,72.419,,,,,,,
988,09/06/21 21:00:00,9.064,84.237,,,,,,,
989,09/06/21 22:00:00,7.970,88.170,,,,,,,
990,09/06/21 23:00:00,7.066,89.698,,,,,,,
991,09/07/21 00:00:00,6.560,88.055,,,,,,,
992,09/07/21 01:00:00,7.970,55.540,,,,,,,
993,09/07/21 02:00:00,7.569,55.834,,,,,,,
994,09/07/21 03:00:00,7.569,54.469,,,,,,,
995,09/07/21 04:00:00,6.839,51.945,,,,,,,
996,09/07/21 05:00:00,6.636,56.664,,,,,,,
997,09/07/21 06:00:00,10.271,43.974,,,,,,,
998,09/07/21 07:00:00,17.272,37.681,,,,,,,
999,09/07/21 08:00:00,19.484,35.819,,,,,,,
1000,09/07/21 09:00:00,21.270,32.190,,,,,,,
1001,09/07/21 10:00:00,23.160,28.596,,,,,,,
1002,09/07/21 11:00:00,25.162,27.327,,,,,,,
1003,09/07/21 12:00:00,26.451,24.889,,,,,,,
1004,09/07/21 13:00:00,27.875,24.160,,,,,,,
1005,09/07/21 14:00:00,29.140,24.455,,,,,,,
1006,09/07/21 15:00:00,29.165,24.872,,,,,,,
1007,09/07/21 16:00:00,28.468,25.998,,,,,,,
1008,09/07/21 17:00:00,27.284,23.081,,,,,,,
1009,09/07/21 18:00:00,25.890,25.467,,,,,,,
1010,09/07/21 19:00:00,21.175,44.139,,,,,,,
1011,09/07/21 20:00:00,21.772,32.834,,,,,,,
1012,09/07/21 21:00:00,21.032,34.884,,,,,,,
1013,09/07/21 22:00:00,19.865,40.253,,,,,,,
1014,09/07/21 23:00:00,17.653,52.843,,,,,,,
1015,09/08/21 00:00:00,16.534,63.028,,,,,,,
1016,09/08/21 01:00:00,15.605,66.519,,,,,,,
1017,09/08/21 02:00:00,15.652,67.199,,,,,,,
1018,09/08/21 03:00:00,16.844,64.059,,,,,,,
1019,09/08/21 04:00:00,17.748,55.103,,,,,,,
1020,09/08/21 05:00:00,17.986,56.179,,,,,,,
1021,09/08/21 06:00:00,15.915,65.049,,,,,,,
1022,09/08/21 07:00:00,13.954,71.695,,,,,,,
1023,09/08/21 08:00:00,14.912,66.571,,,,,,,
1024,09/08/21 09:00:00,18.319,60.027,,,,,,,
1025,09/08/21 10:00:00,20.031,54.234,,,,,,,
1026,09/08/21 11:00:00,22.154,43.965,,,,,,,
1027,09/08/21 12:00:00,22.968,40.166,,,,,,,
1028,09/08/21 13:00:00,22.968,40.199,,,,,,,
1029,09/08/21 14:00:00,23.809,38.519,,,,,,,
1030,09/08/21 15:00:00,23.978,36.954,,,,,,,
1031,09/08/21 16:00:00,23.689,38.046,,,,,,,
1032,09/08/21 17:00:00,21.199,45.455,,,,,,,
1033,09/08/21 18:00:00,20.984,50.718,,,,,,,
1034,09/08/21 19:00:00,19.579,54.138,,,,,,,
1035,09/08/21 20:00:00,13.570,73.774,,,,,,,
1036,09/08/21 21:00:00,11.856,85.102,,,,,,,
1037,09/08/21 22:00:00,9.756,91.817,,,,,,,
1038,09/08/21 23:00:00,9.854,94.773,,,,,,,
1039,09/09/21 00:00:00,9.485,96.111,,,,,,,
1040,09/09/21 01:00:00,8.195,93.855,,,,,,,
1041,09/09/21 02:00:00,8.444,90.866,,,,,,,
1042,09/09/21 03:00:00,7.845,91.225,,,,,,,
1043,09/09/21 04:00:00,7.293,93.138,,,,,,,
1044,09/09/21 05:00:00,7.670,86.484,,,,,,,
1045,09/09/21 06:00:00,7.770,84.041,,,,,,,
1046,09/09/21 07:00:00,10.247,72.942,,,,,,,
1047,09/09/21 08:00:00,10.100,88.041,,,,,,,
1048,09/09/21 09:00:00,18.366,65.003,,,,,,,
1049,09/09/21 10:00:00,20.460,49.453,,,,,,,
1050,09/09/21 11:00:00,21.987,48.006,,,,,,,
1051,09/09/21 12:00:00,22.321,47.476,,,,,,,
1052,09/09/21 13:00:00,23.617,44.847,,,,,,,
1053,09/09/21 14:00:00,23.737,43.147,,,,,,,
1054,09/09/21 15:00:00,21.748,52.891,,,,,,,
1055,09/09/21 16:00:00,22.369,49.071,,,,,,,
1056,09/09/21 17:00:00,21.151,56.252,,,,,,,
1057,09/09/21 18:00:00,19.888,59.185,,,,,,,
1058,09/09/21 19:00:00,18.010,65.030,,,,,,,
1059,09/09/21 20:00:00,15.891,69.682,,,,,,,
1060,09/09/21 21:00:00,13.690,87.883,,,,,,,
1061,09/09/21 22:00:00,11.053,93.792,,,,,,,
1062,09/09/21 23:00:00,10.883,97.042,,,,,,,
1063,09/10/21 00:00:00,12.678,97.530,,,,,,,
1064,09/10/21 01:00:00,12.558,97.699,,,,,,,
1065,09/10/21 02:00:00,11.516,97.968,,,,,,,
1066,09/10/21 03:00:00,10.075,98.371,,,,,,,
1067,09/10/21 04:00:00,10.296,98.482,,,,,,,
1068,09/10/21 05:00:00,10.100,98.552,,,,,,,
1069,09/10/21 06:00:00,10.443,98.797,,,,,,,
1070,09/10/21 07:00:00,10.541,98.874,,,,,,,
1071,09/10/21 08:00:00,11.151,98.918,,,,,,,
1072,09/10/21 09:00:00,11.321,98.916,,,,,,,
1073,09/10/21 10:00:00,11.686,98.942,,,,,,,
1074,09/10/21 11:00:00,11.710,98.724,,,,,,,
1075,09/10/21 12:00:00,12.606,97.004,,,,,,,
1076,09/10/21 13:00:00,11.953,92.637,,,,,,,
1077,09/10/21 14:00:00,12.171,89.492,,,,,,,
1078,09/10/21 15:00:00,11.443,90.903,,,,,,,
1079,09/10/21 16:00:00,11.492,88.748,,,,,,,
1080,09/10/21 17:00:00,11.734,77.167,,,,,,,
1081,09/10/21 18:00:00,12.364,76.634,,,,,,,
1082,09/10/21 19:00:00,11.200,83.209,,,,,,,
1083,09/10/21 20:00:00,9.410,96.192,,,,,,,
1084,09/10/21 21:00:00,8.916,97.753,,,,,,,
1085,09/10/21 22:00:00,8.020,98.248,,,,,,,
1086,09/10/21 23:00:00,7.192,98.116,,,,,,,
1087,09/11/21 00:00:00,8.120,98.916,,,,,,,
1088,09/11/21 01:00:00,8.220,98.943,,,,,,,
1089,09/11/21 02:00:00,7.318,99.034,,,,,,,
1090,09/11/21 03:00:00,7.318,99.181,,,,,,,
1091,09/11/21 04:00:00,7.670,99.255,,,,,,,
1092,09/11/21 05:00:00,7.318,99.278,,,,,,,
1093,09/11/21 06:00:00,5.385,98.685,,,,,,,
1094,09/11/21 07:00:00,3.722,89.363,,,,,,,
1095,09/11/21 08:00:00,5.102,80.464,,,,,,,
1096,09/11/21 09:00:00,12.195,51.066,,,,,,,
1097,09/11/21 10:00:00,15.366,39.444,,,,,,,
1098,09/11/21 11:00:00,17.843,38.420,,,,,,,
1099,09/11/21 12:00:00,18.842,39.367,,,,,,,
1100,09/11/21 13:00:00,20.460,40.577,,,,,,,
1101,09/11/21 14:00:00,21.413,43.974,,,,,,,
1102,09/11/21 15:00:00,21.032,45.881,,,,,,,
1103,09/11/21 16:00:00,20.174,49.353,,,,,,,
1104,09/11/21 17:00:00,19.222,52.476,,,,,,,
1105,09/11/21 18:00:00,17.463,56.954,,,,,,,
1106,09/11/21 19:00:00,15.031,66.125,,,,,,,
1107,09/11/21 20:00:00,12.654,77.720,,,,,,,
1108,09/11/21 21:00:00,9.509,88.236,,,,,,,
1109,09/11/21 22:00:00,8.891,94.089,,,,,,,
1110,09/11/21 23:00:00,8.792,94.063,,,,,,,
1111,09/12/21 00:00:00,8.469,95.336,,,,,,,
1112,09/12/21 01:00:00,8.668,95.038,,,,,,,
1113,09/12/21 02:00:00,8.344,94.524,,,,,,,
1114,09/12/21 03:00:00,8.419,95.147,,,,,,,
1115,09/12/21 04:00:00,8.394,97.510,,,,,,,
1116,09/12/21 05:00:00,7.770,97.685,,,,,,,
1117,09/12/21 06:00:00,8.916,98.274,,,,,,,
1118,09/12/21 07:00:00,9.903,95.620,,,,,,,
1119,09/12/21 08:00:00,11.904,89.243,,,,,,,
1120,09/12/21 09:00:00,11.613,91.257,,,,,,,
1121,09/12/21 10:00:00,13.594,85.884,,,,,,,
1122,09/12/21 11:00:00,13.329,91.012,,,,,,,
1123,09/12/21 12:00:00,14.912,81.462,,,,,,,
1124,09/12/21 13:00:00,16.749,72.982,,,,,,,
1125,09/12/21 14:00:00,13.064,85.170,,,,,,,
1126,09/12/21 15:00:00,11.346,88.581,,,,,,,
1127,09/12/21 16:00:00,11.807,85.464,,,,,,,
1128,09/12/21 17:00:00,12.050,81.564,,,,,,,
1129,09/12/21 18:00:00,11.273,85.126,,,,,,,
1130,09/12/21 19:00:00,10.247,82.937,,,,,,,
1131,09/12/21 20:00:00,9.015,84.490,,,,,,,
1132,09/12/21 21:00:00,8.170,85.950,,,,,,,
1133,09/12/21 22:00:00,6.509,90.935,,,,,,,
1134,09/12/21 23:00:00,6.331,93.363,,,,,,,
1135,09/13/21 00:00:00,5.898,94.448,,,,,,,
1136,09/13/21 01:00:00,4.636,96.231,,,,,,,
1137,09/13/21 02:00:00,5.796,98.338,,,,,,,
1138,09/13/21 03:00:00,5.154,97.671,,,,,,,
1139,09/13/21 04:00:00,5.102,98.314,,,,,,,
1140,09/13/21 05:00:00,3.722,96.713,,,,,,,
1141,09/13/21 06:00:00,5.796,94.619,,,,,,,
1142,09/13/21 07:00:00,6.179,93.448,,,,,,,
1143,09/13/21 08:00:00,7.419,87.568,,,,,,,
1144,09/13/21 09:00:00,9.064,84.343,,,,,,,
1145,09/13/21 10:00:00,11.175,77.573,,,,,,,
1146,09/13/21 11:00:00,13.449,67.699,,,,,,,
1147,09/13/21 12:00:00,15.008,61.050,,,,,,,
1148,09/13/21 13:00:00,15.676,56.833,,,,,,,
1149,09/13/21 14:00:00,15.986,55.970,,,,,,,
1150,09/13/21 15:00:00,16.058,55.799,,,,,,,
1151,09/13/21 16:00:00,16.225,53.747,,,,,,,
1152,09/13/21 17:00:00,15.557,55.511,,,,,,,
1153,09/13/21 18:00:00,14.361,60.736,,,,,,,
1154,09/13/21 19:00:00,12.654,65.005,,,,,,,
1155,09/13/21 20:00:00,10.222,74.470,,,,,,,
1156,09/13/21 21:00:00,8.469,79.660,,,,,,,
1157,09/13/21 22:00:00,6.965,82.585,,,,,,,
1158,09/13/21 23:00:00,5.539,89.543,,,,,,,
1159,09/14/21 00:00:00,3.670,90.208,,,,,,,
1160,09/14/21 01:00:00,2.850,92.594,,,,,,,
1161,09/14/21 02:00:00,2.450,94.042,,,,,,,
1162,09/14/21 03:00:00,3.854,91.837,,,,,,,
1163,09/14/21 04:00:00,3.433,78.366,,,,,,,
1164,09/14/21 05:00:00,3.248,79.493,,,,,,,
1165,09/14/21 06:00:00,3.801,83.374,,,,,,,
1166,09/14/21 07:00:00,4.973,64.422,,,,,,,
1167,09/14/21 08:00:00,6.000,68.252,,,,,,,
1168,09/14/21 09:00:00,15.079,35.226,,,,,,,
1169,09/14/21 10:00:00,18.033,35.383,,,,,,,
1170,09/14/21 11:00:00,21.342,31.997,,,,,,,
1171,09/14/21 12:00:00,21.939,30.312,,,,,,,
1172,09/14/21 13:00:00,22.705,30.879,,,,,,,
1173,09/14/21 14:00:00,22.226,37.273,,,,,,,
1174,09/14/21 15:00:00,21.748,40.588,,,,,,,
1175,09/14/21 16:00:00,18.033,54.869,,,,,,,
1176,09/14/21 17:00:00,16.844,60.662,,,,,,,
1177,09/14/21 18:00:00,13.570,86.788,,,,,,,
1178,09/14/21 19:00:00,12.364,95.516,,,,,,,
1179,09/14/21 20:00:00,12.025,96.873,,,,,,,
1180,09/14/21 21:00:00,12.001,97.649,,,,,,,
1181,09/14/21 22:00:00,12.025,98.058,,,,,,,
1182,09/14/21 23:00:00,12.001,98.378,,,,,,,
1183,09/15/21 00:00:00,11.492,98.062,,,,,,,
1184,09/15/21 01:00:00,11.516,95.138,,,,,,,
1185,09/15/21 02:00:00,11.053,97.792,,,,,,,
1186,09/15/21 03:00:00,10.369,95.896,,,,,,,
1187,09/15/21 04:00:00,8.965,97.096,,,,,,,
1188,09/15/21 05:00:00,8.693,96.547,,,,,,,
1189,09/15/21 06:00:00,7.720,98.459,,,,,,,
1190,09/15/21 07:00:00,6.712,98.374,,,,,,,
1191,09/15/21 08:00:00,5.050,98.105,,,,,,,
1192,09/15/21 09:00:00,6.408,91.518,,,,,,,
1193,09/15/21 10:00:00,7.619,75.370,,,,,,,
1194,09/15/21 11:00:00,9.805,56.027,,,,,,,
1195,09/15/21 12:00:00,11.419,51.932,,,,,,,
1196,09/15/21 13:00:00,12.606,49.590,,,,,,,
1197,09/15/21 14:00:00,13.016,53.254,,,,,,,
1198,09/15/21 15:00:00,12.871,52.168,,,,,,,
1199,09/15/21 16:00:00,12.074,52.329,,,,,,,
1200,09/15/21 17:00:00,11.492,48.734,,,,,,,
1201,09/15/21 18:00:00,10.516,54.339,,,,,,,
1202,09/15/21 19:00:00,8.095,59.419,,,,,,,
1203,09/15/21 20:00:00,5.847,70.207,,,,,,,
1204,09/15/21 21:00:00,5.128,77.207,,,,,,,
1205,09/15/21 22:00:00,4.869,81.286,,,,,,,
1206,09/15/21 23:00:00,3.195,85.714,,,,,,,
1207,09/16/21 00:00:00,2.021,90.287,,,,,,,
1208,09/16/21 01:00:00,0.522,95.851,,,,,,,
1209,09/16/21 02:00:00,-0.451,94.932,,,,,,,
1210,09/16/21 03:00:00,0.163,96.160,,,,,,,
1211,09/16/21 04:00:00,0.825,97.735,,,,,,,
1212,09/16/21 05:00:00,0.439,92.841,,,,,,,
1213,09/16/21 06:00:00,0.632,82.167,,,,,,,
1214,09/16/21 07:00:00,1.507,72.206,,,,,,,
1215,09/16/21 08:00:00,4.973,62.827,,,,,,,
1216,09/16/21 09:00:00,9.361,46.705,,,,,,,
1217,09/16/21 10:00:00,10.541,42.134,,,,,,,
1218,09/16/21 11:00:00,12.703,37.850,,,,,,,
1219,09/16/21 12:00:00,14.074,33.019,,,,,,,
1220,09/16/21 13:00:00,16.582,30.786,,,,,,,
1221,09/16/21 14:00:00,17.938,27.110,,,,,,,
1222,09/16/21 15:00:00,17.653,26.017,,,,,,,
1223,09/16/21 16:00:00,17.153,25.912,,,,,,,
1224,09/16/21 17:00:00,15.127,30.562,,,,,,,
1225,09/16/21 18:00:00,13.642,33.012,,,,,,,
1226,09/16/21 19:00:00,11.953,37.133,,,,,,,
1227,09/16/21 20:00:00,11.321,38.627,,,,,,,
1228,09/16/21 21:00:00,10.785,38.696,,,,,,,
1229,09/16/21 22:00:00,10.320,39.279,,,,,,,
1230,09/16/21 23:00:00,10.467,37.870,,,,,,,
1231,09/17/21 00:00:00,10.320,38.393,,,,,,,
1232,09/17/21 01:00:00,9.805,39.853,,,,,,,
1233,09/17/21 02:00:00,9.163,41.974,,,,,,,
1234,09/17/21 03:00:00,9.756,40.099,,,,,,,
1235,09/17/21 04:00:00,9.361,40.181,,,,,,,
1236,09/17/21 05:00:00,8.270,44.813,,,,,,,
1237,09/17/21 06:00:00,8.866,42.935,,,,,,,
1238,09/17/21 07:00:00,8.916,43.097,,,,,,,
1239,09/17/21 08:00:00,8.965,44.683,,,,,,,
1240,09/17/21 09:00:00,10.149,43.430,,,,,,,
1241,09/17/21 10:00:00,10.492,46.109,,,,,,,
1242,09/17/21 11:00:00,12.582,41.740,,,,,,,
1243,09/17/21 12:00:00,13.546,41.661,,,,,,,
1244,09/17/21 13:00:00,11.759,52.284,,,,,,,
1245,09/17/21 14:00:00,13.016,46.770,,,,,,,
1246,09/17/21 15:00:00,11.127,56.349,,,,,,,
1247,09/17/21 16:00:00,15.819,72.085,,,,,,,
1248,09/17/21 17:00:00,16.415,68.299,,,,,,,
1249,09/17/21 18:00:00,16.511,68.229,,,,,,,
1250,09/17/21 19:00:00,14.721,70.010,,,,,,,
1251,09/17/21 20:00:00,12.751,78.983,,,,,,,
1252,09/17/21 21:00:00,13.353,83.809,,,,,,,
1253,09/17/21 22:00:00,13.401,85.946,,,,,,,
1254,09/17/21 23:00:00,13.209,86.168,,,,,,,
1255,09/18/21 00:00:00,10.051,93.632,,,,,,,
1256,09/18/21 01:00:00,7.820,96.609,,,,,,,
1257,09/18/21 02:00:00,7.318,97.437,,,,,,,
1258,09/18/21 03:00:00,7.469,92.957,,,,,,,
1259,09/18/21 04:00:00,7.116,92.309,,,,,,,
1260,09/18/21 05:00:00,6.914,94.845,,,,,,,
1261,09/18/21 06:00:00,6.990,94.815,,,,,,,
1262,09/18/21 07:00:00,6.839,95.497,,,,,,,
1263,09/18/21 08:00:00,6.940,95.723,,,,,,,
1264,09/18/21 09:00:00,6.788,95.085,,,,,,,
1265,09/18/21 10:00:00,6.914,95.915,,,,,,,
1266,09/18/21 11:00:00,7.192,94.594,,,,,,,
1267,09/18/21 12:00:00,7.419,93.146,,,,,,,
1268,09/18/21 13:00:00,9.731,92.681,,,,,,,
1269,09/18/21 14:00:00,10.932,79.712,,,,,,,
1270,09/18/21 15:00:00,8.568,88.939,,,,,,,
1271,09/18/21 16:00:00,5.847,95.427,,,,,,,
1272,09/18/21 17:00:00,8.070,89.745,,,,,,,
1273,09/18/21 18:00:00,7.945,92.321,,,,,,,
1274,09/18/21 19:00:00,7.419,92.590,,,,,,,
1275,09/18/21 20:00:00,6.763,89.621,,,,,,,
1276,09/18/21 21:00:00,6.051,87.440,,,,,,,
1277,09/18/21 22:00:00,6.000,95.147,,,,,,,
1278,09/18/21 23:00:00,5.076,95.885,,,,,,,
1279,09/19/21 00:00:00,6.102,91.843,,,,,,,
1280,09/19/21 01:00:00,5.796,93.772,,,,,,,
1281,09/19/21 02:00:00,5.514,90.427,,,,,,,
1282,09/19/21 03:00:00,5.179,95.617,,,,,,,
1283,09/19/21 04:00:00,4.973,95.980,,,,,,,
1284,09/19/21 05:00:00,4.973,97.156,,,,,,,
1285,09/19/21 06:00:00,5.179,95.444,,,,,,,
1286,09/19/21 07:00:00,5.231,96.001,,,,,,,
1287,09/19/21 08:00:00,5.770,92.990,,,,,,,
1288,09/19/21 09:00:00,6.737,90.866,,,,,,,
1289,09/19/21 10:00:00,7.419,87.412,,,,,,,
1290,09/19/21 11:00:00,7.494,88.802,,,,,,,
1291,09/19/21 12:00:00,9.040,81.939,,,,,,,
1292,09/19/21 13:00:00,10.418,77.632,,,,,,,
1293,09/19/21 14:00:00,11.565,72.023,,,,,,,
1294,09/19/21 15:00:00,8.990,86.855,,,,,,,
1295,09/19/21 16:00:00,7.845,94.969,,,,,,,
1296,09/19/21 17:00:00,7.995,93.145,,,,,,,
1297,09/19/21 18:00:00,7.544,96.806,,,,,,,
1298,09/19/21 19:00:00,7.594,97.439,,,,,,,
1299,09/19/21 20:00:00,7.167,96.975,,,,,,,
1300,09/19/21 21:00:00,7.066,97.096,,,,,,,
1301,09/19/21 22:00:00,6.636,97.371,,,,,,,
1302,09/19/21 23:00:00,6.560,95.521,,,,,,,
1303,09/20/21 00:00:00,6.306,95.700,,,,,,,
1304,09/20/21 01:00:00,6.281,94.998,,,,,,,
1305,09/20/21 02:00:00,6.357,94.246,,,,,,,
1306,09/20/21 03:00:00,6.179,95.269,,,,,,,
1307,09/20/21 04:00:00,5.847,96.070,,,,,,,
1308,09/20/21 05:00:00,5.847,96.514,,,,,,,
1309,09/20/21 06:00:00,5.282,96.507,,,,,,,
1310,09/20/21 07:00:00,5.591,93.768,,,,,,,
1311,09/20/21 08:00:00,4.220,96.655,,,,,,,
1312,09/20/21 09:00:00,8.643,89.320,,,,,,,
1313,09/20/21 10:00:00,9.435,87.591,,,,,,,
1314,09/20/21 11:00:00,10.565,77.498,,,,,,,
1315,09/20/21 12:00:00,13.353,69.522,,,,,,,
1316,09/20/21 13:00:00,13.305,71.085,,,,,,,
1317,09/20/21 14:00:00,15.199,63.659,,,,,,,
1318,09/20/21 15:00:00,15.748,61.052,,,,,,,
1319,09/20/21 16:00:00,15.915,57.354,,,,,,,
1320,09/20/21 17:00:00,15.008,68.274,,,,,,,
1321,09/20/21 18:00:00,14.050,70.914,,,,,,,
1322,09/20/21 19:00:00,10.858,80.566,,,,,,,
1323,09/20/21 20:00:00,7.167,91.789,,,,,,,
1324,09/20/21 21:00:00,6.255,93.844,,,,,,,
1325,09/20/21 22:00:00,8.866,87.453,,,,,,,
1326,09/20/21 23:00:00,10.198,74.326,,,,,,,
1327,09/21/21 00:00:00,10.590,61.059,,,,,,,
1328,09/21/21 01:00:00,9.952,64.472,,,,,,,
1329,09/21/21 02:00:00,10.247,60.063,,,,,,,
1330,09/21/21 03:00:00,10.247,53.849,,,,,,,
1331,09/21/21 04:00:00,11.904,40.243,,,,,,,
1332,09/21/21 05:00:00,11.734,42.555,,,,,,,
1333,09/21/21 06:00:00,11.953,42.486,,,,,,,
1334,09/21/21 07:00:00,11.856,42.851,,,,,,,
1335,09/21/21 08:00:00,12.389,43.102,,,,,,,
1336,09/21/21 09:00:00,14.505,39.670,,,,,,,
1337,09/21/21 10:00:00,15.676,37.742,,,,,,,
1338,09/21/21 11:00:00,17.082,37.241,,,,,,,
1339,09/21/21 12:00:00,18.176,38.131,,,,,,,
1340,09/21/21 13:00:00,19.793,36.505,,,,,,,
1341,09/21/21 14:00:00,20.507,34.604,,,,,,,
1342,09/21/21 15:00:00,21.032,35.872,,,,,,,
1343,09/21/21 16:00:00,21.533,35.460,,,,,,,
1344,09/21/21 17:00:00,20.650,38.029,,,,,,,
1345,09/21/21 18:00:00,19.722,36.922,,,,,,,
1346,09/21/21 19:00:00,17.249,42.753,,,,,,,
1347,09/21/21 20:00:00,15.867,47.164,,,,,,,
1348,09/21/21 21:00:00,13.522,56.595,,,,,,,
1349,09/21/21 22:00:00,14.074,55.138,,,,,,,
1350,09/21/21 23:00:00,12.195,60.588,,,,,,,
1351,09/22/21 00:00:00,9.509,69.026,,,,,,,
1352,09/22/21 01:00:00,9.731,69.238,,,,,,,
1353,09/22/21 02:00:00,14.840,49.829,,,,,,,
1354,09/22/21 03:00:00,15.986,43.337,,,,,,,
1355,09/22/21 04:00:00,14.290,49.971,,,,,,,
1356,09/22/21 05:00:00,13.161,53.609,,,,,,,
1357,09/22/21 06:00:00,13.257,48.567,,,,,,,
1358,09/22/21 07:00:00,10.785,62.350,,,,,,,
1359,09/22/21 08:00:00,10.663,71.311,,,,,,,
1360,09/22/21 09:00:00,10.687,78.457,,,,,,,
1361,09/22/21 10:00:00,12.509,72.208,,,,,,,
1362,09/22/21 11:00:00,13.401,71.502,,,,,,,
1363,09/22/21 12:00:00,12.775,74.430,,,,,,,
1364,09/22/21 13:00:00,13.016,74.675,,,,,,,
1365,09/22/21 14:00:00,15.629,69.459,,,,,,,
1366,09/22/21 15:00:00,10.467,89.045,,,,,,,
1367,09/22/21 16:00:00,8.866,94.537,,,,,,,
1368,09/22/21 17:00:00,9.064,96.198,,,,,,,
1369,09/22/21 18:00:00,9.262,93.273,,,,,,,
1370,09/22/21 19:00:00,9.361,96.078,,,,,,,
1371,09/22/21 20:00:00,9.608,95.742,,,,,,,
1372,09/22/21 21:00:00,9.534,96.876,,,,,,,
1373,09/22/21 22:00:00,9.608,96.646,,,,,,,
1374,09/22/21 23:00:00,9.361,97.677,,,,,,,
1375,09/23/21 00:00:00,8.668,96.890,,,,,,,
1376,09/23/21 01:00:00,8.220,97.834,,,,,,,
1377,09/23/21 02:00:00,8.344,98.535,,,,,,,
1378,09/23/21 03:00:00,7.820,98.291,,,,,,,
1379,09/23/21 04:00:00,7.167,98.551,,,,,,,
1380,09/23/21 05:00:00,7.444,97.644,,,,,,,
1381,09/23/21 06:00:00,6.509,98.195,,,,,,,
1382,09/23/21 07:00:00,4.324,98.095,,,,,,,
1383,09/23/21 08:00:00,7.167,99.089,,,,,,,
1384,09/23/21 09:00:00,8.070,98.902,,,,,,,
1385,09/23/21 10:00:00,10.541,95.993,,,,,,,
1386,09/23/21 11:00:00,14.002,80.273,,,,,,,
1387,09/23/21 12:00:00,17.796,61.177,,,,,,,
1388,09/23/21 13:00:00,19.960,52.579,,,,,,,
1389,09/23/21 14:00:00,19.484,55.973,,,,,,,
1390,09/23/21 15:00:00,19.175,60.224,,,,,,,
1391,09/23/21 16:00:00,18.271,67.172,,,,,,,
1392,09/23/21 17:00:00,17.153,71.624,,,,,,,
1393,09/23/21 18:00:00,16.725,74.119,,,,,,,
1394,09/23/21 19:00:00,12.871,85.125,,,,,,,
1395,09/23/21 20:00:00,9.682,86.154,,,,,,,
1396,09/23/21 21:00:00,9.213,94.376,,,,,,,
1397,09/23/21 22:00:00,8.742,89.448,,,,,,,
1398,09/23/21 23:00:00,9.435,80.521,,,,,,,
1399,09/24/21 00:00:00,9.731,78.578,,,,,,,
1400,09/24/21 01:00:00,10.443,77.060,,,,,,,
