Date Time	Temperature (*C) c:1	Dew Point (*C) c:1 3	Abs Humidity (gm/M3) c:1 3	RH (%) c:3
12/14/07 14:30:00.0	19.04	4.07	6.1	37.1
12/14/07 14:45:00.0	19.04	4.26	6.1	37.6
12/14/07 15:00:00.0	19.04	4.26	6.1	37.6
12/14/07 15:15:00.0	19.04	4.26	6.1	37.6
12/14/07 15:30:00.0	19.04	4.26	6.1	37.6
12/14/07 15:45:00.0	19.04	4.45	6.2	38.1
12/14/07 16:00:00.0	18.66	4.11	6.1	38.1
12/14/07 16:15:00.0	18.66	4.11	6.1	38.1
12/14/07 16:30:00.0	18.66	4.3	6.2	38.6
12/14/07 16:45:00.0	18.28	3.96	6	38.6
12/14/07 17:00:00.0	18.28	3.96	6	38.6
12/14/07 17:15:00.0	18.28	4.14	6.1	39.1
12/14/07 17:30:00.0	17.9	3.8	6	39.1
12/14/07 17:45:00.0	17.9	3.8	6	39.1
12/14/07 18:00:00.0	17.9	3.98	6	39.6
12/14/07 18:15:00.0	17.52	3.64	5.9	39.6
12/14/07 18:30:00.0	17.52	3.64	5.9	39.6
12/14/07 18:45:00.0	17.52	3.46	5.8	39.1
12/14/07 19:00:00.0	17.52	3.46	5.8	39.1
12/14/07 19:15:00.0	17.14	3.3	5.8	39.6
12/14/07 19:30:00.0	17.14	3.3	5.8	39.6
12/14/07 19:45:00.0	17.14	3.3	5.8	39.6
12/14/07 20:00:00.0	16.76	3.14	5.7	40.1
12/14/07 20:15:00.0	16.76	3.14	5.7	40.1
12/14/07 20:30:00.0	16.76	3.14	5.7	40.1
12/14/07 20:45:00.0	16.76	3.14	5.7	40.1
12/14/07 21:00:00.0	16.76	3.14	5.7	40.1
12/14/07 21:15:00.0	17.52	3.28	5.8	38.6
12/14/07 21:30:00.0	17.9	3.62	5.9	38.6
12/14/07 21:45:00.0	17.9	3.62	5.9	38.6
12/14/07 22:00:00.0	17.9	3.62	5.9	38.6
12/14/07 22:15:00.0	17.9	3.62	5.9	38.6
12/14/07 22:30:00.0	17.9	3.62	5.9	38.6
12/14/07 22:45:00.0	17.9	3.44	5.8	38.1
12/14/07 23:00:00.0	17.9	3.44	5.8	38.1
12/14/07 23:15:00.0	17.9	3.44	5.8	38.1
12/14/07 23:30:00.0	18.28	3.78	5.9	38.1
12/14/07 23:45:00.0	18.28	3.78	5.9	38.1
12/15/07 00:00:00.0	18.28	3.78	5.9	38.1
12/15/07 00:15:00.0	18.28	3.78	5.9	38.1
12/15/07 00:30:00.0	18.28	3.78	5.9	38.1
12/15/07 00:45:00.0	18.28	3.78	5.9	38.1
12/15/07 01:00:00.0	18.28	3.96	6	38.6
12/15/07 01:15:00.0	18.28	3.78	5.9	38.1
12/15/07 01:30:00.0	18.28	3.96	6	38.6
12/15/07 01:45:00.0	18.28	3.96	6	38.6
12/15/07 02:00:00.0	18.28	3.96	6	38.6
12/15/07 02:15:00.0	18.28	3.96	6	38.6
12/15/07 02:30:00.0	18.28	3.96	6	38.6
12/15/07 02:45:00.0	18.28	4.14	6.1	39.1
12/15/07 03:00:00.0	18.28	4.14	6.1	39.1
12/15/07 03:15:00.0	17.9	3.8	6	39.1
12/15/07 03:30:00.0	17.9	3.98	6	39.6
12/15/07 03:45:00.0	17.9	3.98	6	39.6
12/15/07 04:00:00.0	17.9	3.98	6	39.6
12/15/07 04:15:00.0	17.9	3.62	5.9	38.6
12/15/07 04:30:00.0	17.9	3.62	5.9	38.6
12/15/07 04:45:00.0	17.9	3.62	5.9	38.6
12/15/07 05:00:00.0	18.28	3.96	6	38.6
12/15/07 05:15:00.0	17.9	3.8	6	39.1
12/15/07 05:30:00.0	17.9	3.98	6	39.6
12/15/07 05:45:00.0	17.52	3.64	5.9	39.6
12/15/07 06:00:00.0	17.52	3.64	5.9	39.6
12/15/07 06:15:00.0	17.52	3.82	6	40.1
12/15/07 06:30:00.0	17.14	3.48	5.8	40.1
12/15/07 06:45:00.0	17.14	3.48	5.8	40.1
12/15/07 07:00:00.0	17.14	3.48	5.8	40.1
12/15/07 07:15:00.0	16.76	3.31	5.8	40.6
12/15/07 07:30:00.0	16.76	3.31	5.8	40.6
12/15/07 07:45:00.0	16.76	3.31	5.8	40.6
12/15/07 08:00:00.0	16.76	3.31	5.8	40.6
12/15/07 08:15:00.0	16.38	2.97	5.7	40.6
12/15/07 08:30:00.0	16.38	2.97	5.7	40.6
12/15/07 08:45:00.0	16.38	2.97	5.7	40.6
12/15/07 09:00:00.0	16.38	2.97	5.7	40.6
12/15/07 09:15:00.0	16	2.63	5.5	40.6
12/15/07 09:30:00.0	16	2.8	5.6	41.1
12/15/07 09:45:00.0	16	2.8	5.6	41.1
12/15/07 10:00:00.0	16	2.8	5.6	41.1
12/15/07 10:15:00.0	16	2.8	5.6	41.1
12/15/07 10:30:00.0	15.62	2.46	5.5	41.1
12/15/07 10:45:00.0	15.62	2.46	5.5	41.1
12/15/07 11:00:00.0	15.62	2.63	5.5	41.6
12/15/07 11:15:00.0	15.62	2.63	5.5	41.6
12/15/07 11:30:00.0	15.62	2.63	5.5	41.6
12/15/07 11:45:00.0	15.23	2.29	5.4	41.6
12/15/07 12:00:00.0	15.23	2.29	5.4	41.6
12/15/07 12:15:00.0	15.23	2.29	5.4	41.6
12/15/07 12:30:00.0	15.23	2.45	5.5	42.1
12/15/07 12:45:00.0	15.23	2.45	5.5	42.1
12/15/07 13:00:00.0	15.23	2.45	5.5	42.1
12/15/07 13:15:00.0	15.23	2.45	5.5	42.1
12/15/07 13:30:00.0	14.85	2.11	5.3	42.1
12/15/07 13:45:00.0	14.85	2.11	5.3	42.1
12/15/07 14:00:00.0	14.85	1.94	5.3	41.6
12/15/07 14:15:00.0	14.85	2.27	5.4	42.6
12/15/07 14:30:00.0	14.85	2.27	5.4	42.6
12/15/07 14:45:00.0	14.85	2.27	5.4	42.6
12/15/07 15:00:00.0	14.85	2.27	5.4	42.6
12/15/07 15:15:00.0	14.47	1.93	5.3	42.6
12/15/07 15:30:00.0	14.47	1.93	5.3	42.6
12/15/07 15:45:00.0	14.47	1.93	5.3	42.6
12/15/07 16:00:00.0	14.47	1.93	5.3	42.6
12/15/07 16:15:00.0	14.47	2.12	5.4	43.2
12/15/07 16:30:00.0	14.47	2.12	5.4	43.2
12/15/07 16:45:00.0	14.47	2.12	5.4	43.2
12/15/07 17:00:00.0	14.09	1.78	5.2	43.2
12/15/07 17:15:00.0	14.09	1.78	5.2	43.2
12/15/07 17:30:00.0	14.09	1.78	5.2	43.2
12/15/07 17:45:00.0	14.09	1.78	5.2	43.2
12/15/07 18:00:00.0	14.09	1.94	5.3	43.7
12/15/07 18:15:00.0	14.09	1.78	5.2	43.2
12/15/07 18:30:00.0	14.09	1.94	5.3	43.7
12/15/07 18:45:00.0	14.09	1.94	5.3	43.7
12/15/07 19:00:00.0	13.7	1.59	5.2	43.7
12/15/07 19:15:00.0	13.7	1.43	5.1	43.2
12/15/07 19:30:00.0	13.7	1.59	5.2	43.7
12/15/07 19:45:00.0	13.7	1.59	5.2	43.7
12/15/07 20:00:00.0	13.7	1.75	5.2	44.2
12/15/07 20:15:00.0	13.7	1.75	5.2	44.2
12/15/07 20:30:00.0	13.7	1.75	5.2	44.2
12/15/07 20:45:00.0	13.7	1.75	5.2	44.2
12/15/07 21:00:00.0	13.32	1.24	5.1	43.7
12/15/07 21:15:00.0	13.32	1.4	5.1	44.2
12/15/07 21:30:00.0	13.32	1.4	5.1	44.2
12/15/07 21:45:00.0	13.32	1.4	5.1	44.2
12/15/07 22:00:00.0	13.32	1.24	5.1	43.7
12/15/07 22:15:00.0	13.32	1.4	5.1	44.2
12/15/07 22:30:00.0	13.32	1.56	5.2	44.7
12/15/07 22:45:00.0	13.32	1.56	5.2	44.7
12/15/07 23:00:00.0	13.32	1.4	5.1	44.2
12/15/07 23:15:00.0	12.93	1.05	5	44.2
12/15/07 23:30:00.0	12.93	1.21	5	44.7
12/15/07 23:45:00.0	12.93	1.21	5	44.7
12/16/07 00:00:00.0	12.93	1.05	5	44.2
12/16/07 00:15:00.0	12.93	1.21	5	44.7
12/16/07 00:30:00.0	12.93	1.21	5	44.7
12/16/07 00:45:00.0	12.93	1.36	5.1	45.2
12/16/07 01:00:00.0	12.93	1.21	5	44.7
12/16/07 01:15:00.0	12.93	1.21	5	44.7
12/16/07 01:30:00.0	12.55	1.01	5	45.2
12/16/07 01:45:00.0	12.55	1.01	5	45.2
12/16/07 02:00:00.0	12.55	0.85	4.9	44.7
12/16/07 02:15:00.0	12.55	1.01	5	45.2
12/16/07 02:30:00.0	12.55	1.01	5	45.2
12/16/07 02:45:00.0	12.55	1.01	5	45.2
12/16/07 03:00:00.0	12.55	1.01	5	45.2
12/16/07 03:15:00.0	12.55	1.01	5	45.2
12/16/07 03:30:00.0	12.16	0.66	4.9	45.2
12/16/07 03:45:00.0	12.16	0.66	4.9	45.2
12/16/07 04:00:00.0	12.16	0.66	4.9	45.2
12/16/07 04:15:00.0	12.16	0.66	4.9	45.2
12/16/07 04:30:00.0	12.16	0.5	4.8	44.7
12/16/07 04:45:00.0	12.16	0.5	4.8	44.7
12/16/07 05:00:00.0	12.16	0.66	4.9	45.2
12/16/07 05:15:00.0	12.16	0.66	4.9	45.2
12/16/07 05:30:00.0	12.16	0.81	4.9	45.7
12/16/07 05:45:00.0	11.77	0.3	4.7	45.2
12/16/07 06:00:00.0	11.77	0.46	4.8	45.7
12/16/07 06:15:00.0	11.77	0.46	4.8	45.7
12/16/07 06:30:00.0	11.77	0.46	4.8	45.7
12/16/07 06:45:00.0	11.77	0.46	4.8	45.7
12/16/07 07:00:00.0	11.77	0.3	4.7	45.2
12/16/07 07:15:00.0	11.77	0.46	4.8	45.7
12/16/07 07:30:00.0	11.77	0.61	4.9	46.2
12/16/07 07:45:00.0	11.38	0.25	4.7	46.2
12/16/07 08:00:00.0	11.38	0.1	4.7	45.7
12/16/07 08:15:00.0	11.38	0.1	4.7	45.7
12/16/07 08:30:00.0	11.38	0.1	4.7	45.7
12/16/07 08:45:00.0	11.38	0.1	4.7	45.7
12/16/07 09:00:00.0	11.38	0.1	4.7	45.7
12/16/07 09:15:00.0	11.38	0.1	4.7	45.7
12/16/07 09:30:00.0	11.38	0.1	4.7	45.7
12/16/07 09:45:00.0	11.38	0.1	4.7	45.7
12/16/07 10:00:00.0	11.38	0.1	4.7	45.7
12/16/07 10:15:00.0	11.38	0.1	4.7	45.7
12/16/07 10:30:00.0	10.99	-0.25	4.6	45.7
12/16/07 10:45:00.0	10.99	-0.25	4.6	45.7
12/16/07 11:00:00.0	10.99	-0.25	4.6	45.7
12/16/07 11:15:00.0	10.99	-0.25	4.6	45.7
12/16/07 11:30:00.0	10.99	-0.25	4.6	45.7
12/16/07 11:45:00.0	10.99	-0.25	4.6	45.7
12/16/07 12:00:00.0	10.99	-0.25	4.6	45.7
12/16/07 12:15:00.0	10.99	-0.25	4.6	45.7
12/16/07 12:30:00.0	10.99	-0.25	4.6	45.7
12/16/07 12:45:00.0	10.99	-0.25	4.6	45.7
12/16/07 13:00:00.0	10.99	-0.25	4.6	45.7
12/16/07 13:15:00.0	10.99	-0.25	4.6	45.7
12/16/07 13:30:00.0	10.99	-0.4	4.5	45.2
12/16/07 13:45:00.0	10.99	-0.4	4.5	45.2
12/16/07 14:00:00.0	10.99	-0.4	4.5	45.2
12/16/07 14:15:00.0	10.99	-0.4	4.5	45.2
12/16/07 14:30:00.0	11.38	-0.05	4.6	45.2
12/16/07 14:45:00.0	11.38	-0.05	4.6	45.2
12/16/07 15:00:00.0	11.38	-0.05	4.6	45.2
12/16/07 15:15:00.0	11.38	-0.05	4.6	45.2
12/16/07 15:30:00.0	11.38	-0.05	4.6	45.2
12/16/07 15:45:00.0	11.38	-0.05	4.6	45.2
12/16/07 16:00:00.0	11.38	-0.05	4.6	45.2
12/16/07 16:15:00.0	11.38	-0.2	4.6	44.7
12/16/07 16:30:00.0	11.38	-0.2	4.6	44.7
12/16/07 16:45:00.0	11.38	-0.2	4.6	44.7
12/16/07 17:00:00.0	11.38	-0.2	4.6	44.7
12/16/07 17:15:00.0	11.38	-0.2	4.6	44.7
12/16/07 17:30:00.0	11.38	-0.2	4.6	44.7
12/16/07 17:45:00.0	11.38	-0.2	4.6	44.7
12/16/07 18:00:00.0	11.38	-0.2	4.6	44.7
12/16/07 18:15:00.0	11.38	-0.2	4.6	44.7
12/16/07 18:30:00.0	11.38	-0.2	4.6	44.7
12/16/07 18:45:00.0	11.38	-0.2	4.6	44.7
12/16/07 19:00:00.0	11.38	-0.2	4.6	44.7
12/16/07 19:15:00.0	11.38	-0.2	4.6	44.7
12/16/07 19:30:00.0	11.38	-0.2	4.6	44.7
12/16/07 19:45:00.0	11.38	-0.2	4.6	44.7
12/16/07 20:00:00.0	11.38	-0.2	4.6	44.7
12/16/07 20:15:00.0	11.38	-0.2	4.6	44.7
12/16/07 20:30:00.0	11.38	-0.2	4.6	44.7
12/16/07 20:45:00.0	11.38	-0.05	4.6	45.2
12/16/07 21:00:00.0	11.38	-0.05	4.6	45.2
12/16/07 21:15:00.0	11.38	-0.05	4.6	45.2
12/16/07 21:30:00.0	11.38	-0.05	4.6	45.2
12/16/07 21:45:00.0	11.38	-0.05	4.6	45.2
12/16/07 22:00:00.0	11.38	-0.05	4.6	45.2
12/16/07 22:15:00.0	11.38	-0.05	4.6	45.2
12/16/07 22:30:00.0	11.38	-0.05	4.6	45.2
12/16/07 22:45:00.0	11.38	-0.05	4.6	45.2
12/16/07 23:00:00.0	11.38	-0.05	4.6	45.2
12/16/07 23:15:00.0	11.38	-0.05	4.6	45.2
12/16/07 23:30:00.0	11.38	-0.05	4.6	45.2
12/16/07 23:45:00.0	11.38	-0.05	4.6	45.2
12/17/07 00:00:00.0	11.38	-0.05	4.6	45.2
12/17/07 00:15:00.0	11.38	-0.05	4.6	45.2
12/17/07 00:30:00.0	10.99	-0.4	4.5	45.2
12/17/07 00:45:00.0	10.99	-0.4	4.5	45.2
12/17/07 01:00:00.0	10.99	-0.4	4.5	45.2
12/17/07 01:15:00.0	10.99	-0.4	4.5	45.2
12/17/07 01:30:00.0	10.99	-0.4	4.5	45.2
12/17/07 01:45:00.0	10.99	-0.4	4.5	45.2
12/17/07 02:00:00.0	10.99	-0.4	4.5	45.2
12/17/07 02:15:00.0	10.99	-0.25	4.6	45.7
12/17/07 02:30:00.0	10.99	-0.4	4.5	45.2
12/17/07 02:45:00.0	10.99	-0.25	4.6	45.7
12/17/07 03:00:00.0	10.99	-0.25	4.6	45.7
12/17/07 03:15:00.0	10.99	-0.25	4.6	45.7
12/17/07 03:30:00.0	10.99	-0.25	4.6	45.7
12/17/07 03:45:00.0	10.99	-0.25	4.6	45.7
12/17/07 04:00:00.0	10.99	-0.25	4.6	45.7
12/17/07 04:15:00.0	10.99	-0.25	4.6	45.7
12/17/07 04:30:00.0	10.99	-0.25	4.6	45.7
12/17/07 04:45:00.0	10.99	-0.25	4.6	45.7
12/17/07 05:00:00.0	11.38	1.01	5	48.8
12/17/07 05:15:00.0	12.93	1.51	5.2	45.7
12/17/07 05:30:00.0	14.09	1.94	5.3	43.7
12/17/07 05:45:00.0	15.23	2.45	5.5	42.1
12/17/07 06:00:00.0	16	2.63	5.5	40.6
12/17/07 06:15:00.0	17.14	3.3	5.8	39.6
12/17/07 06:30:00.0	17.9	3.62	5.9	38.6
12/17/07 06:45:00.0	18.28	3.96	6	38.6
12/17/07 07:00:00.0	18.28	4.14	6.1	39.1
12/17/07 07:15:00.0	18.28	4.14	6.1	39.1
12/17/07 07:30:00.0	18.28	4.14	6.1	39.1
12/17/07 07:45:00.0	18.66	4.3	6.2	38.6
12/17/07 08:00:00.0	18.66	4.3	6.2	38.6
12/17/07 08:15:00.0	18.66	4.48	6.2	39.1
12/17/07 08:30:00.0	18.66	4.48	6.2	39.1
12/17/07 08:45:00.0	18.66	4.3	6.2	38.6
12/17/07 09:00:00.0	19.04	4.64	6.3	38.6
12/17/07 09:15:00.0	19.04	4.64	6.3	38.6
12/17/07 09:30:00.0	19.04	4.64	6.3	38.6
12/17/07 09:45:00.0	19.04	4.82	6.4	39.1
12/17/07 10:00:00.0	19.04	4.82	6.4	39.1
12/17/07 10:15:00.0	19.04	4.64	6.3	38.6
12/17/07 10:30:00.0	19.04	4.64	6.3	38.6
12/17/07 10:45:00.0	19.04	4.64	6.3	38.6
12/17/07 11:00:00.0	19.04	4.64	6.3	38.6
12/17/07 11:15:00.0	19.04	4.64	6.3	38.6
12/17/07 11:30:00.0	19.04	4.64	6.3	38.6
12/17/07 11:45:00.0	19.42	4.98	6.4	38.6
12/17/07 12:00:00.0	19.04	4.64	6.3	38.6
12/17/07 12:15:00.0	19.04	4.64	6.3	38.6
12/17/07 12:30:00.0	19.04	4.64	6.3	38.6
12/17/07 12:45:00.0	19.42	4.98	6.4	38.6
12/17/07 13:00:00.0	19.04	4.82	6.4	39.1
12/17/07 13:15:00.0	19.04	5	6.5	39.6
12/17/07 13:30:00.0	19.42	5.16	6.5	39.1
12/17/07 13:45:00.0	19.42	5.16	6.5	39.1
12/17/07 14:00:00.0	19.42	4.98	6.4	38.6
12/17/07 14:15:00.0	19.42	5.16	6.5	39.1
12/17/07 14:30:00.0	19.42	5.16	6.5	39.1
12/17/07 14:45:00.0	19.42	5.34	6.6	39.6
12/17/07 15:00:00.0	19.42	5.16	6.5	39.1
12/17/07 15:15:00.0	19.04	5.36	6.6	40.6
12/17/07 15:30:00.0	19.04	5.18	6.5	40.1
12/17/07 15:45:00.0	18.66	5.02	6.5	40.6
12/17/07 16:00:00.0	18.66	5.2	6.6	41.1
12/17/07 16:15:00.0	18.66	5.37	6.6	41.6
12/17/07 16:30:00.0	18.28	5.2	6.6	42.1
12/17/07 16:45:00.0	18.28	5.03	6.5	41.6
12/17/07 17:00:00.0	18.28	5.37	6.7	42.6
12/17/07 17:15:00.0	17.9	5.03	6.5	42.6
12/17/07 17:30:00.0	17.9	4.86	6.4	42.1
12/17/07 17:45:00.0	17.9	5.03	6.5	42.6
12/17/07 18:00:00.0	17.9	4.86	6.4	42.1
12/17/07 18:15:00.0	17.52	4.51	6.3	42.1
12/17/07 18:30:00.0	17.52	4.51	6.3	42.1
12/17/07 18:45:00.0	17.52	4.34	6.2	41.6
12/17/07 19:00:00.0	17.14	4.17	6.1	42.1
12/17/07 19:15:00.0	17.14	4.17	6.1	42.1
12/17/07 19:30:00.0	17.14	4	6.1	41.6
12/17/07 19:45:00.0	16.76	3.66	5.9	41.6
12/17/07 20:00:00.0	16.76	3.83	6	42.1
12/17/07 20:15:00.0	16.76	3.83	6	42.1
12/17/07 20:30:00.0	16.38	3.49	5.9	42.1
12/17/07 20:45:00.0	16.38	3.65	5.9	42.6
12/17/07 21:00:00.0	16.38	3.49	5.9	42.1
12/17/07 21:15:00.0	16.38	3.49	5.9	42.1
12/17/07 21:30:00.0	16	3.14	5.7	42.1
12/17/07 21:45:00.0	16	3.31	5.8	42.6
12/17/07 22:00:00.0	16	3.31	5.8	42.6
12/17/07 22:15:00.0	16	3.31	5.8	42.6
12/17/07 22:30:00.0	15.62	2.8	5.6	42.1
12/17/07 22:45:00.0	15.62	3.16	5.7	43.2
12/17/07 23:00:00.0	15.62	3.16	5.7	43.2
12/17/07 23:15:00.0	15.62	2.96	5.7	42.6
12/17/07 23:30:00.0	15.23	2.62	5.5	42.6
12/17/07 23:45:00.0	15.23	2.62	5.5	42.6
12/18/07 00:00:00.0	15.23	2.82	5.6	43.2
12/18/07 00:15:00.0	15.23	2.82	5.6	43.2
12/18/07 00:30:00.0	14.85	2.47	5.5	43.2
12/18/07 00:45:00.0	14.85	2.47	5.5	43.2
12/18/07 01:00:00.0	14.85	2.47	5.5	43.2
12/18/07 01:15:00.0	14.85	2.63	5.6	43.7
12/18/07 01:30:00.0	14.47	2.28	5.4	43.7
12/18/07 01:45:00.0	14.47	2.12	5.4	43.2
12/18/07 02:00:00.0	14.47	2.12	5.4	43.2
12/18/07 02:15:00.0	14.47	2.28	5.4	43.7
12/18/07 02:30:00.0	14.47	2.28	5.4	43.7
12/18/07 02:45:00.0	14.47	2.28	5.4	43.7
12/18/07 03:00:00.0	14.09	1.94	5.3	43.7
12/18/07 03:15:00.0	14.09	1.94	5.3	43.7
12/18/07 03:30:00.0	14.09	1.78	5.2	43.2
12/18/07 03:45:00.0	14.09	2.1	5.4	44.2
12/18/07 04:00:00.0	14.09	2.1	5.4	44.2
12/18/07 04:15:00.0	13.7	1.75	5.2	44.2
12/18/07 04:30:00.0	13.7	1.75	5.2	44.2
12/18/07 04:45:00.0	13.7	1.75	5.2	44.2
12/18/07 05:00:00.0	13.7	1.91	5.3	44.7
12/18/07 05:15:00.0	13.7	2.06	5.4	45.2
12/18/07 05:30:00.0	14.09	2.25	5.4	44.7
12/18/07 05:45:00.0	15.62	2.8	5.6	42.1
12/18/07 06:00:00.0	16.76	3.14	5.7	40.1
12/18/07 06:15:00.0	17.52	3.46	5.8	39.1
12/18/07 06:30:00.0	18.28	3.96	6	38.6
12/18/07 06:45:00.0	18.28	4.14	6.1	39.1
12/18/07 07:00:00.0	18.28	3.96	6	38.6
12/18/07 07:15:00.0	18.66	4.3	6.2	38.6
12/18/07 07:30:00.0	18.66	4.3	6.2	38.6
12/18/07 07:45:00.0	18.66	4.3	6.2	38.6
12/18/07 08:00:00.0	18.66	4.3	6.2	38.6
12/18/07 08:15:00.0	18.66	4.11	6.1	38.1
12/18/07 08:30:00.0	19.04	4.45	6.2	38.1
12/18/07 08:45:00.0	19.04	4.64	6.3	38.6
12/18/07 09:00:00.0	19.04	4.64	6.3	38.6
12/18/07 09:15:00.0	19.04	4.82	6.4	39.1
12/18/07 09:30:00.0	19.04	4.64	6.3	38.6
12/18/07 09:45:00.0	18.66	4.66	6.3	39.6
12/18/07 10:00:00.0	19.04	5	6.5	39.6
12/18/07 10:15:00.0	19.04	5.36	6.6	40.6
12/18/07 10:30:00.0	19.04	5.36	6.6	40.6
12/18/07 10:45:00.0	19.04	5	6.5	39.6
12/18/07 11:00:00.0	19.04	5	6.5	39.6
12/18/07 11:15:00.0	19.04	5.18	6.5	40.1
12/18/07 11:30:00.0	19.04	5	6.5	39.6
12/18/07 11:45:00.0	19.04	5	6.5	39.6
12/18/07 12:00:00.0	19.04	5.54	6.7	41.1
12/18/07 12:15:00.0	19.04	5.36	6.6	40.6
12/18/07 12:30:00.0	19.42	5.88	6.9	41.1
12/18/07 12:45:00.0	19.42	5.88	6.9	41.1
12/18/07 13:00:00.0	19.42	5.7	6.8	40.6
12/18/07 13:15:00.0	19.42	5.52	6.7	40.1
12/18/07 13:30:00.0	19.42	5.88	6.9	41.1
12/18/07 13:45:00.0	19.04	5.71	6.8	41.6
12/18/07 14:00:00.0	19.04	5.54	6.7	41.1
12/18/07 14:15:00.0	19.04	5.71	6.8	41.6
12/18/07 14:30:00.0	19.04	6.05	7	42.6
12/18/07 14:45:00.0	19.04	5.54	6.7	41.1
12/18/07 15:00:00.0	19.04	5.71	6.8	41.6
12/18/07 15:15:00.0	19.42	5.88	6.9	41.1
12/18/07 15:30:00.0	19.42	5.7	6.8	40.6
12/18/07 15:45:00.0	19.42	5.88	6.9	41.1
12/18/07 16:00:00.0	19.04	5.88	6.9	42.1
12/18/07 16:15:00.0	19.04	5.88	6.9	42.1
12/18/07 16:30:00.0	19.04	5.88	6.9	42.1
12/18/07 16:45:00.0	19.04	5.88	6.9	42.1
12/18/07 17:00:00.0	18.66	5.71	6.8	42.6
12/18/07 17:15:00.0	18.66	5.91	6.9	43.2
12/18/07 17:30:00.0	18.28	5.57	6.7	43.2
12/18/07 17:45:00.0	18.28	5.57	6.7	43.2
12/18/07 18:00:00.0	18.28	5.57	6.7	43.2
12/18/07 18:15:00.0	17.9	5.23	6.6	43.2
12/18/07 18:30:00.0	17.9	5.23	6.6	43.2
12/18/07 18:45:00.0	17.9	5.23	6.6	43.2
12/18/07 19:00:00.0	17.52	5.05	6.5	43.7
12/18/07 19:15:00.0	17.52	5.05	6.5	43.7
12/18/07 19:30:00.0	17.52	5.05	6.5	43.7
12/18/07 19:45:00.0	17.52	5.05	6.5	43.7
12/18/07 20:00:00.0	17.14	4.7	6.4	43.7
12/18/07 20:15:00.0	17.14	4.7	6.4	43.7
12/18/07 20:30:00.0	17.14	4.7	6.4	43.7
12/18/07 20:45:00.0	17.14	4.7	6.4	43.7
12/18/07 21:00:00.0	16.76	4.52	6.3	44.2
12/18/07 21:15:00.0	16.76	4.52	6.3	44.2
12/18/07 21:30:00.0	16.76	4.36	6.2	43.7
12/18/07 21:45:00.0	16.38	4.01	6.1	43.7
12/18/07 22:00:00.0	16.38	4.18	6.2	44.2
12/18/07 22:15:00.0	16.38	4.18	6.2	44.2
12/18/07 22:30:00.0	16.38	4.18	6.2	44.2
12/18/07 22:45:00.0	16.38	4.18	6.2	44.2
12/18/07 23:00:00.0	16	3.83	6	44.2
12/18/07 23:15:00.0	16	3.99	6.1	44.7
12/18/07 23:30:00.0	16	3.83	6	44.2
12/18/07 23:45:00.0	16	3.83	6	44.2
12/19/07 00:00:00.0	15.62	3.48	5.9	44.2
12/19/07 00:15:00.0	15.62	3.48	5.9	44.2
12/19/07 00:30:00.0	15.62	3.64	5.9	44.7
12/19/07 00:45:00.0	15.62	3.64	5.9	44.7
12/19/07 01:00:00.0	15.62	3.64	5.9	44.7
12/19/07 01:15:00.0	15.23	3.14	5.7	44.2
12/19/07 01:30:00.0	15.23	3.3	5.8	44.7
12/19/07 01:45:00.0	15.23	3.45	5.9	45.2
12/19/07 02:00:00.0	15.23	3.3	5.8	44.7
12/19/07 02:15:00.0	15.23	3.3	5.8	44.7
12/19/07 02:30:00.0	14.85	2.95	5.7	44.7
12/19/07 02:45:00.0	14.85	2.95	5.7	44.7
12/19/07 03:00:00.0	14.85	2.95	5.7	44.7
12/19/07 03:15:00.0	14.85	3.11	5.7	45.2
12/19/07 03:30:00.0	14.85	3.11	5.7	45.2
12/19/07 03:45:00.0	14.85	3.11	5.7	45.2
12/19/07 04:00:00.0	14.47	2.76	5.6	45.2
12/19/07 04:15:00.0	14.47	2.76	5.6	45.2
12/19/07 04:30:00.0	14.47	2.76	5.6	45.2
12/19/07 04:45:00.0	14.47	2.91	5.7	45.7
12/19/07 05:00:00.0	14.47	2.91	5.7	45.7
12/19/07 05:15:00.0	14.47	2.91	5.7	45.7
12/19/07 05:30:00.0	14.47	3.07	5.7	46.2
12/19/07 05:45:00.0	15.62	3.32	5.8	43.7
12/19/07 06:00:00.0	16.76	3.83	6	42.1
12/19/07 06:15:00.0	17.9	4.16	6.1	40.1
12/19/07 06:30:00.0	18.28	4.68	6.3	40.6
12/19/07 06:45:00.0	18.28	4.68	6.3	40.6
12/19/07 07:00:00.0	18.28	4.5	6.3	40.1
12/19/07 07:15:00.0	18.66	4.84	6.4	40.1
12/19/07 07:30:00.0	18.66	4.66	6.3	39.6
12/19/07 07:45:00.0	18.66	4.84	6.4	40.1
12/19/07 08:00:00.0	19.04	5.71	6.8	41.6
12/19/07 08:15:00.0	19.04	5.54	6.7	41.1
12/19/07 08:30:00.0	19.04	5.88	6.9	42.1
12/19/07 08:45:00.0	18.66	5.71	6.8	42.6
12/19/07 09:00:00.0	18.66	5.71	6.8	42.6
12/19/07 09:15:00.0	19.81	5.5	6.7	39.1
12/19/07 09:30:00.0	19.81	6.04	6.9	40.6
12/19/07 09:45:00.0	19.81	6.04	6.9	40.6
12/19/07 10:00:00.0	19.81	6.04	6.9	40.6
12/19/07 10:15:00.0	19.81	6.4	7.1	41.6
12/19/07 10:30:00.0	19.81	6.04	6.9	40.6
12/19/07 10:45:00.0	19.81	6.4	7.1	41.6
