"Plot Title: WILSPU"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20133751, SEN S/N: 20133751, LBL: Temp)","RH, % (LGR S/N: 20133751, SEN S/N: 20133751, LBL: RH)"
1247,08/02/22 11:00:00,24.146,32.043
1248,08/02/22 11:30:00,25.525,30.884
1249,08/02/22 12:00:00,26.329,31.628
1250,08/02/22 12:30:00,26.573,32.391
1251,08/02/22 13:00:00,26.182,33.701
1252,08/02/22 13:30:00,26.402,33.453
1253,08/02/22 14:00:00,26.891,33.632
1254,08/02/22 14:30:00,26.475,33.459
1255,08/02/22 15:00:00,26.280,35.251
1256,08/02/22 15:30:00,25.695,36.992
1257,08/02/22 16:00:00,25.186,36.477
1258,08/02/22 16:30:00,24.847,33.847
1259,08/02/22 17:00:00,24.171,35.781
1260,08/02/22 17:30:00,23.497,37.104
1261,08/02/22 18:00:00,22.920,40.455
1262,08/02/22 18:30:00,22.345,43.439
1263,08/02/22 19:00:00,21.891,46.689
1264,08/02/22 19:30:00,20.913,49.071
1265,08/02/22 20:00:00,19.270,52.731
1266,08/02/22 20:30:00,16.582,60.889
1267,08/02/22 21:00:00,14.888,66.916
1268,08/02/22 21:30:00,12.871,75.430
1269,08/02/22 22:00:00,12.606,77.821
1270,08/02/22 22:30:00,12.195,79.687
1271,08/02/22 23:00:00,11.953,78.261
1272,08/02/22 23:30:00,12.654,72.434
1273,08/03/22 00:00:00,13.233,60.699
1274,08/03/22 00:30:00,13.497,59.495
1275,08/03/22 01:00:00,13.834,57.425
1276,08/03/22 01:30:00,16.153,61.476
1277,08/03/22 02:00:00,16.796,57.641
1278,08/03/22 02:30:00,15.127,56.840
1279,08/03/22 03:00:00,14.601,61.903
1280,08/03/22 03:30:00,13.834,63.954
1281,08/03/22 04:00:00,13.281,66.714
1282,08/03/22 04:30:00,14.074,64.670
1283,08/03/22 05:00:00,13.786,70.063
1284,08/03/22 05:30:00,13.401,70.447
1285,08/03/22 06:00:00,13.425,68.789
1286,08/03/22 06:30:00,13.834,69.038
1287,08/03/22 07:00:00,15.318,61.844
1288,08/03/22 07:30:00,17.225,56.705
1289,08/03/22 08:00:00,18.913,53.455
1290,08/03/22 08:30:00,19.984,52.052
1291,08/03/22 09:00:00,20.269,51.499
1292,08/03/22 09:30:00,21.652,52.502
1293,08/03/22 10:00:00,23.328,46.643
1294,08/03/22 10:30:00,24.388,43.741
1295,08/03/22 11:00:00,25.525,38.531
1296,08/03/22 11:30:00,25.477,34.974
1297,08/03/22 12:00:00,27.554,26.275
1298,08/03/22 12:30:00,27.235,25.839
1299,08/03/22 13:00:00,28.791,20.004
1300,08/03/22 13:30:00,28.543,21.563
1301,08/03/22 14:00:00,28.369,22.528
1302,08/03/22 14:30:00,28.122,21.118
1303,08/03/22 15:00:00,27.899,22.567
1304,08/03/22 15:30:00,25.113,39.049
1305,08/03/22 16:00:00,24.629,42.632
1306,08/03/22 16:30:00,22.968,48.227
1307,08/03/22 17:00:00,22.034,48.203
1308,08/03/22 17:30:00,22.321,47.285
1309,08/03/22 18:00:00,21.318,50.417
1310,08/03/22 18:30:00,20.246,53.458
1311,08/03/22 19:00:00,19.199,59.744
1312,08/03/22 19:30:00,18.081,63.884
1313,08/03/22 20:00:00,16.177,69.011
1314,08/03/22 20:30:00,13.546,78.574
1315,08/03/22 21:00:00,12.074,86.406
1316,08/03/22 21:30:00,10.932,91.318
1317,08/03/22 22:00:00,10.173,93.409
1318,08/03/22 22:30:00,10.394,94.917
1319,08/03/22 23:00:00,9.361,94.137
1320,08/03/22 23:30:00,9.336,91.402
1321,08/04/22 00:00:00,9.410,96.893
1322,08/04/22 00:30:00,9.558,97.208
1323,08/04/22 01:00:00,9.213,96.889
1324,08/04/22 01:30:00,8.941,97.313
1325,08/04/22 02:00:00,8.817,96.731
1326,08/04/22 02:30:00,7.845,94.919
1327,08/04/22 03:00:00,8.568,98.128
1328,08/04/22 03:30:00,8.841,97.981
1329,08/04/22 04:00:00,8.916,97.530
1330,08/04/22 04:30:00,9.139,96.469
1331,08/04/22 05:00:00,9.064,94.134
1332,08/04/22 05:30:00,8.145,95.550
1333,08/04/22 06:00:00,8.742,95.711
1334,08/04/22 06:30:00,9.410,95.991
1335,08/04/22 07:00:00,9.015,97.283
1336,08/04/22 07:30:00,9.213,98.034
1337,08/04/22 08:00:00,9.854,97.713
1338,08/04/22 08:30:00,10.785,93.977
1339,08/04/22 09:00:00,10.932,94.576
1340,08/04/22 09:30:00,11.856,89.231
1341,08/04/22 10:00:00,11.151,91.347
1342,08/04/22 10:30:00,12.243,86.686
1343,08/04/22 11:00:00,11.783,87.687
1344,08/04/22 11:30:00,11.904,86.259
1345,08/04/22 12:00:00,14.433,81.521
1346,08/04/22 12:30:00,15.270,71.148
1347,08/04/22 13:00:00,15.986,67.464
1348,08/04/22 13:30:00,18.747,52.905
1349,08/04/22 14:00:00,18.176,58.613
1350,08/04/22 14:30:00,15.986,65.708
1351,08/04/22 15:00:00,16.892,58.775
1352,08/04/22 15:30:00,18.604,53.843
1353,08/04/22 16:00:00,16.368,61.064
1354,08/04/22 16:30:00,17.034,58.374
1355,08/04/22 17:00:00,15.700,63.774
1356,08/04/22 17:30:00,15.867,57.890
1357,08/04/22 18:00:00,16.034,60.860
1358,08/04/22 18:30:00,15.939,61.113
1359,08/04/22 19:00:00,16.106,60.063
1360,08/04/22 19:30:00,15.414,63.578
1361,08/04/22 20:00:00,13.329,70.976
1362,08/04/22 20:30:00,10.858,80.674
1363,08/04/22 21:00:00,9.952,83.431
1364,08/04/22 21:30:00,9.657,84.800
1365,08/04/22 22:00:00,9.410,85.377
1366,08/04/22 22:30:00,8.841,87.394
1367,08/04/22 23:00:00,8.817,89.156
1368,08/04/22 23:30:00,8.220,91.245
1369,08/05/22 00:00:00,7.645,93.306
1370,08/05/22 00:30:00,7.167,95.237
1371,08/05/22 01:00:00,5.719,94.897
1372,08/05/22 01:30:00,5.796,96.402
1373,08/05/22 02:00:00,5.975,96.795
1374,08/05/22 02:30:00,6.153,96.795
1375,08/05/22 03:00:00,5.128,96.857
1376,08/05/22 03:30:00,4.272,97.084
1377,08/05/22 04:00:00,5.257,98.381
1378,08/05/22 04:30:00,4.246,97.053
1379,08/05/22 05:00:00,4.089,96.472
1380,08/05/22 05:30:00,3.643,97.565
1381,08/05/22 06:00:00,3.749,98.079
1382,08/05/22 06:30:00,4.298,95.156
1383,08/05/22 07:00:00,7.217,84.963
1384,08/05/22 07:30:00,10.590,69.003
1385,08/05/22 08:00:00,12.389,70.112
1386,08/05/22 08:30:00,14.601,64.233
1387,08/05/22 09:00:00,16.511,60.368
1388,08/05/22 09:30:00,17.153,57.878
1389,08/05/22 10:00:00,19.936,49.038
1390,08/05/22 10:30:00,20.936,47.079
1391,08/05/22 11:00:00,22.561,42.883
1392,08/05/22 11:30:00,22.800,42.975
1393,08/05/22 12:00:00,22.657,43.830
1394,08/05/22 12:30:00,23.232,41.661
1395,08/05/22 13:00:00,23.424,42.463
1396,08/05/22 13:30:00,24.388,40.712
1397,08/05/22 14:00:00,24.629,40.967
1398,08/05/22 14:30:00,25.210,39.586
1399,08/05/22 15:00:00,24.388,42.377
1400,08/05/22 15:30:00,23.761,43.636
1401,08/05/22 16:00:00,23.160,43.922
1402,08/05/22 16:30:00,22.441,45.317
1403,08/05/22 17:00:00,20.936,48.411
1404,08/05/22 17:30:00,20.365,49.944
1405,08/05/22 18:00:00,20.174,50.672
1406,08/05/22 18:30:00,20.269,51.373
1407,08/05/22 19:00:00,19.936,52.606
1408,08/05/22 19:30:00,19.365,53.240
1409,08/05/22 20:00:00,17.058,58.317
1410,08/05/22 20:30:00,14.529,65.598
1411,08/05/22 21:00:00,13.088,70.815
1412,08/05/22 21:30:00,11.637,74.954
1413,08/05/22 22:00:00,10.345,79.611
1414,08/05/22 22:30:00,10.394,81.599
1415,08/05/22 23:00:00,10.001,83.256
1416,08/05/22 23:30:00,10.051,81.414
1417,08/06/22 00:00:00,9.879,82.933
1418,08/06/22 00:30:00,9.435,84.960
1419,08/06/22 01:00:00,10.345,79.366
1420,08/06/22 01:30:00,10.001,82.827
1421,08/06/22 02:00:00,9.854,87.771
1422,08/06/22 02:30:00,9.805,85.919
1423,08/06/22 03:00:00,9.657,93.732
1424,08/06/22 03:30:00,11.443,73.573
1425,08/06/22 04:00:00,10.418,76.476
1426,08/06/22 04:30:00,11.102,73.477
1427,08/06/22 05:00:00,10.590,76.788
1428,08/06/22 05:30:00,10.100,77.838
1429,08/06/22 06:00:00,10.590,67.576
1430,08/06/22 06:30:00,11.005,64.773
1431,08/06/22 07:00:00,13.112,58.986
1432,08/06/22 07:30:00,16.820,48.287
1433,08/06/22 08:00:00,19.627,39.353
1434,08/06/22 08:30:00,20.936,40.143
1435,08/06/22 09:00:00,22.298,38.363
1436,08/06/22 09:30:00,23.617,34.965
1437,08/06/22 10:00:00,24.026,33.304
1438,08/06/22 10:30:00,25.258,29.814
1439,08/06/22 11:00:00,26.158,29.921
1440,08/06/22 11:30:00,26.720,26.282
1441,08/06/22 12:00:00,26.402,27.217
1442,08/06/22 12:30:00,26.842,25.811
1443,08/06/22 13:00:00,28.245,25.222
1444,08/06/22 13:30:00,28.493,25.102
1445,08/06/22 14:00:00,28.742,24.358
1446,08/06/22 14:30:00,29.690,23.589
1447,08/06/22 15:00:00,29.640,30.413
1448,08/06/22 15:30:00,28.097,34.751
1449,08/06/22 16:00:00,27.382,36.493
1450,08/06/22 16:30:00,26.426,37.663
1451,08/06/22 17:00:00,25.089,39.968
1452,08/06/22 17:30:00,24.629,40.181
1453,08/06/22 18:00:00,24.363,41.102
1454,08/06/22 18:30:00,24.267,41.907
1455,08/06/22 19:00:00,23.665,42.555
1456,08/06/22 19:30:00,23.424,43.111
1457,08/06/22 20:00:00,21.175,47.490
1458,08/06/22 20:30:00,18.604,54.059
1459,08/06/22 21:00:00,17.082,58.865
1460,08/06/22 21:30:00,15.318,65.532
1461,08/06/22 22:00:00,15.079,64.728
1462,08/06/22 22:30:00,15.629,59.597
1463,08/06/22 23:00:00,14.912,57.019
1464,08/06/22 23:30:00,15.031,53.575
1465,08/07/22 00:00:00,15.031,57.188
1466,08/07/22 00:30:00,14.792,60.627
1467,08/07/22 01:00:00,13.618,61.591
1468,08/07/22 01:30:00,14.792,51.457
1469,08/07/22 02:00:00,14.433,49.249
1470,08/07/22 02:30:00,13.978,56.152
1471,08/07/22 03:00:00,14.314,53.014
1472,08/07/22 03:30:00,14.098,55.112
1473,08/07/22 04:00:00,14.385,56.878
1474,08/07/22 04:30:00,14.457,54.132
1475,08/07/22 05:00:00,13.882,52.035
1476,08/07/22 05:30:00,14.888,48.844
1477,08/07/22 06:00:00,14.290,46.994
1478,08/07/22 06:30:00,13.546,50.640
1479,08/07/22 07:00:00,18.771,35.193
1480,08/07/22 07:30:00,20.412,32.711
1481,08/07/22 08:00:00,21.461,33.171
1482,08/07/22 08:30:00,23.208,30.889
1483,08/07/22 09:00:00,24.702,27.768
1484,08/07/22 09:30:00,26.012,28.279
1485,08/07/22 10:00:00,27.063,27.199
1486,08/07/22 10:30:00,27.751,25.394
1487,08/07/22 11:00:00,28.891,24.333
1488,08/07/22 11:30:00,29.540,23.440
1489,08/07/22 12:00:00,30.091,21.485
1490,08/07/22 12:30:00,30.748,20.366
1491,08/07/22 13:00:00,31.459,20.549
1492,08/07/22 13:30:00,31.893,19.445
1493,08/07/22 14:00:00,32.484,17.419
1494,08/07/22 14:30:00,32.898,17.370
1495,08/07/22 15:00:00,33.548,16.546
1496,08/07/22 15:30:00,33.157,15.811
1497,08/07/22 16:00:00,33.235,14.883
1498,08/07/22 16:30:00,32.355,13.981
1499,08/07/22 17:00:00,31.001,15.991
1500,08/07/22 17:30:00,30.596,23.196
1501,08/07/22 18:00:00,29.389,29.640
1502,08/07/22 18:30:00,28.866,32.661
1503,08/07/22 19:00:00,27.998,34.877
1504,08/07/22 19:30:00,27.136,37.335
1505,08/07/22 20:00:00,24.581,41.844
1506,08/07/22 20:30:00,21.366,49.004
1507,08/07/22 21:00:00,18.747,55.833
1508,08/07/22 21:30:00,18.152,57.698
1509,08/07/22 22:00:00,18.176,57.184
1510,08/07/22 22:30:00,16.177,61.897
1511,08/07/22 23:00:00,14.984,63.298
1512,08/07/22 23:30:00,15.748,55.052
1513,08/08/22 00:00:00,16.368,50.934
1514,08/08/22 00:30:00,14.840,59.919
1515,08/08/22 01:00:00,15.008,61.436
1516,08/08/22 01:30:00,14.146,62.743
1517,08/08/22 02:00:00,14.673,62.655
1518,08/08/22 02:30:00,15.509,58.226
1519,08/08/22 03:00:00,16.201,50.074
1520,08/08/22 03:30:00,15.843,51.171
1521,08/08/22 04:00:00,14.194,60.292
1522,08/08/22 04:30:00,15.223,55.734
1523,08/08/22 05:00:00,14.074,61.401
1524,08/08/22 05:30:00,14.960,57.810
1525,08/08/22 06:00:00,15.318,55.779
1526,08/08/22 06:30:00,15.772,54.812
1527,08/08/22 07:00:00,16.701,54.827
1528,08/08/22 07:30:00,20.246,43.965
1529,08/08/22 08:00:00,23.040,45.710
1530,08/08/22 08:30:00,23.809,38.716
1531,08/08/22 09:00:00,26.475,30.422
1532,08/08/22 09:30:00,28.295,31.865
1533,08/08/22 10:00:00,29.464,30.399
1534,08/08/22 10:30:00,31.740,17.167
1535,08/08/22 11:00:00,32.924,20.566
1536,08/08/22 11:30:00,33.469,20.315
1537,08/08/22 12:00:00,33.105,20.860
1538,08/08/22 12:30:00,33.678,22.660
1539,08/08/22 13:00:00,34.466,21.579
1540,08/08/22 13:30:00,32.949,27.019
1541,08/08/22 14:00:00,33.783,30.411
1542,08/08/22 14:30:00,33.079,29.594
1543,08/08/22 15:00:00,32.175,32.064
1544,08/08/22 15:30:00,31.382,35.228
1545,08/08/22 16:00:00,29.991,37.486
1546,08/08/22 16:30:00,30.192,37.069
1547,08/08/22 17:00:00,28.965,40.415
1548,08/08/22 17:30:00,28.568,40.836
1549,08/08/22 18:00:00,27.825,43.747
1550,08/08/22 18:30:00,26.646,46.569
1551,08/08/22 19:00:00,24.146,49.111
1552,08/08/22 19:30:00,23.545,51.695
1553,08/08/22 20:00:00,21.891,56.764
1554,08/08/22 20:30:00,19.746,63.958
1555,08/08/22 21:00:00,17.249,75.021
1556,08/08/22 21:30:00,16.701,74.996
1557,08/08/22 22:00:00,16.272,76.493
1558,08/08/22 22:30:00,14.912,83.023
1559,08/08/22 23:00:00,15.079,83.524
1560,08/08/22 23:30:00,14.529,86.802
1561,08/09/22 00:00:00,14.649,90.368
1562,08/09/22 00:30:00,15.151,87.968
1563,08/09/22 01:00:00,15.366,86.785
1564,08/09/22 01:30:00,15.676,88.174
1565,08/09/22 02:00:00,15.605,88.585
1566,08/09/22 02:30:00,15.724,90.767
1567,08/09/22 03:00:00,15.557,87.958
1568,08/09/22 03:30:00,15.414,89.258
1569,08/09/22 04:00:00,16.153,87.241
1570,08/09/22 04:30:00,17.153,78.925
1571,08/09/22 05:00:00,16.677,83.997
1572,08/09/22 05:30:00,16.320,83.697
1573,08/09/22 06:00:00,15.581,88.044
1574,08/09/22 06:30:00,15.819,86.380
1575,08/09/22 07:00:00,16.915,82.016
1576,08/09/22 07:30:00,17.320,83.484
1577,08/09/22 08:00:00,20.341,72.526
1578,08/09/22 08:30:00,24.557,37.342
1579,08/09/22 09:00:00,26.061,36.030
1580,08/09/22 09:30:00,25.914,37.280
1581,08/09/22 10:00:00,25.744,40.071
1582,08/09/22 10:30:00,24.798,43.854
1583,08/09/22 11:00:00,24.919,42.827
1584,08/09/22 11:30:00,27.751,36.127
1585,08/09/22 12:00:00,28.320,35.344
1586,08/09/22 12:30:00,29.165,33.128
1587,08/09/22 13:00:00,27.677,40.971
1588,08/09/22 13:30:00,22.609,59.428
1589,08/09/22 14:00:00,25.428,49.469
1590,08/09/22 14:30:00,26.573,47.819
1591,08/09/22 15:00:00,30.192,36.834
1592,08/09/22 15:30:00,31.510,33.848
1593,08/09/22 16:00:00,30.748,33.575
1594,08/09/22 16:30:00,29.290,35.065
1595,08/09/22 17:00:00,29.165,34.885
1596,08/09/22 17:30:00,29.240,34.993
1597,08/09/22 18:00:00,27.776,50.801
1598,08/09/22 18:30:00,26.500,57.079
1599,08/09/22 19:00:00,26.256,59.285
1600,08/09/22 19:30:00,25.331,61.946
1601,08/09/22 20:00:00,23.641,66.877
1602,08/09/22 20:30:00,21.652,73.332
1603,08/09/22 21:00:00,20.412,77.061
1604,08/09/22 21:30:00,21.127,61.781
1605,08/09/22 22:00:00,22.705,54.151
1606,08/09/22 22:30:00,22.489,53.777
1607,08/09/22 23:00:00,21.819,55.702
1608,08/09/22 23:30:00,20.746,60.111
1609,08/10/22 00:00:00,19.793,65.458
1610,08/10/22 00:30:00,19.508,65.557
1611,08/10/22 01:00:00,20.031,63.947
1612,08/10/22 01:30:00,19.508,64.097
1613,08/10/22 02:00:00,19.508,62.570
1614,08/10/22 02:30:00,18.461,66.203
1615,08/10/22 03:00:00,18.985,63.949
1616,08/10/22 03:30:00,18.818,65.645
1617,08/10/22 04:00:00,17.320,73.065
1618,08/10/22 04:30:00,15.915,79.803
1619,08/10/22 05:00:00,14.457,94.474
1620,08/10/22 05:30:00,14.242,95.706
1621,08/10/22 06:00:00,14.385,96.386
1622,08/10/22 06:30:00,14.577,96.667
1623,08/10/22 07:00:00,14.433,96.475
1624,08/10/22 07:30:00,14.194,97.152
1625,08/10/22 08:00:00,14.601,96.878
1626,08/10/22 08:30:00,14.888,93.756
1627,08/10/22 09:00:00,15.796,89.857
1628,08/10/22 09:30:00,15.891,86.586
1629,08/10/22 10:00:00,16.677,83.696
1630,08/10/22 10:30:00,17.082,82.687
1631,08/10/22 11:00:00,17.605,81.059
1632,08/10/22 11:30:00,17.938,78.783
1633,08/10/22 12:00:00,19.199,75.242
1634,08/10/22 12:30:00,20.984,69.047
1635,08/10/22 13:00:00,21.127,67.713
1636,08/10/22 13:30:00,22.154,63.945
1637,08/10/22 14:00:00,25.162,54.753
1638,08/10/22 14:30:00,22.465,59.558
1639,08/10/22 15:00:00,22.848,59.772
1640,08/10/22 15:30:00,22.705,57.658
1641,08/10/22 16:00:00,23.954,55.579
1642,08/10/22 16:30:00,22.393,56.003
1643,08/10/22 17:00:00,19.508,65.914
1644,08/10/22 17:30:00,17.415,72.854
1645,08/10/22 18:00:00,16.701,74.172
1646,08/10/22 18:30:00,15.461,78.677
1647,08/10/22 19:00:00,14.721,82.543
1648,08/10/22 19:30:00,14.074,82.915
1649,08/10/22 20:00:00,13.377,88.126
1650,08/10/22 20:30:00,12.582,91.137
1651,08/10/22 21:00:00,12.147,92.842
1652,08/10/22 21:30:00,10.956,93.817
1653,08/10/22 22:00:00,10.590,93.211
1654,08/10/22 22:30:00,11.102,92.368
1655,08/10/22 23:00:00,11.127,92.116
1656,08/10/22 23:30:00,11.127,93.964
1657,08/11/22 00:00:00,10.834,92.196
1658,08/11/22 00:30:00,10.271,84.359
1659,08/11/22 01:00:00,9.336,83.343
1660,08/11/22 01:30:00,10.296,79.028
1661,08/11/22 02:00:00,11.029,76.051
1662,08/11/22 02:30:00,11.102,75.234
1663,08/11/22 03:00:00,10.810,76.999
1664,08/11/22 03:30:00,9.435,80.818
1665,08/11/22 04:00:00,8.469,83.303
1666,08/11/22 04:30:00,8.568,82.687
1667,08/11/22 05:00:00,8.270,83.044
1668,08/11/22 05:30:00,7.845,85.532
1669,08/11/22 06:00:00,7.770,85.986
1670,08/11/22 06:30:00,8.220,84.990
1671,08/11/22 07:00:00,9.410,81.540
1672,08/11/22 07:30:00,13.786,62.328
1673,08/11/22 08:00:00,15.652,55.434
1674,08/11/22 08:30:00,17.106,51.437
1675,08/11/22 09:00:00,19.127,50.343
1676,08/11/22 09:30:00,20.246,44.381
1677,08/11/22 10:00:00,21.437,41.462
1678,08/11/22 10:30:00,22.824,41.031
1679,08/11/22 11:00:00,24.050,38.281
1680,08/11/22 11:30:00,25.453,36.204
1681,08/11/22 12:00:00,27.530,33.824
1682,08/11/22 12:30:00,28.295,30.234
1683,08/11/22 13:00:00,27.998,30.481
1684,08/11/22 13:30:00,27.456,35.094
1685,08/11/22 14:00:00,27.087,36.030
1686,08/11/22 14:30:00,28.345,35.715
1687,08/11/22 15:00:00,27.801,36.634
1688,08/11/22 15:30:00,27.112,36.700
1689,08/11/22 16:00:00,26.256,38.540
1690,08/11/22 16:30:00,25.453,39.875
1691,08/11/22 17:00:00,24.653,41.624
1692,08/11/22 17:30:00,23.954,48.544
1693,08/11/22 18:00:00,23.761,49.856
1694,08/11/22 18:30:00,23.400,52.997
1695,08/11/22 19:00:00,22.034,56.260
1696,08/11/22 19:30:00,21.032,58.722
1697,08/11/22 20:00:00,18.699,64.079
1698,08/11/22 20:30:00,17.011,68.146
1699,08/11/22 21:00:00,15.986,71.170
1700,08/11/22 21:30:00,14.745,75.532
1701,08/11/22 22:00:00,13.666,80.199
1702,08/11/22 22:30:00,12.703,82.985
1703,08/11/22 23:00:00,12.751,82.454
1704,08/11/22 23:30:00,13.064,81.654
1705,08/12/22 00:00:00,12.678,83.574
1706,08/12/22 00:30:00,13.161,84.062
1707,08/12/22 01:00:00,12.485,88.597
1708,08/12/22 01:30:00,12.147,86.237
1709,08/12/22 02:00:00,12.703,81.737
1710,08/12/22 02:30:00,12.678,83.358
1711,08/12/22 03:00:00,12.316,86.197
1712,08/12/22 03:30:00,12.437,83.896
1713,08/12/22 04:00:00,12.050,86.427
1714,08/12/22 04:30:00,11.492,86.241
1715,08/12/22 05:00:00,11.370,85.894
1716,08/12/22 05:30:00,11.759,82.338
1717,08/12/22 06:00:00,10.320,87.229
1718,08/12/22 06:30:00,10.075,90.765
1719,08/12/22 07:00:00,11.394,86.085
1720,08/12/22 07:30:00,15.891,65.398
1721,08/12/22 08:00:00,16.963,65.557
1722,08/12/22 08:30:00,17.177,66.448
1723,08/12/22 09:00:00,19.008,58.652
1724,08/12/22 09:30:00,19.603,62.555
1725,08/12/22 10:00:00,21.437,57.712
1726,08/12/22 10:30:00,21.366,58.866
1727,08/12/22 11:00:00,22.657,54.581
1728,08/12/22 11:30:00,22.944,56.488
1729,08/12/22 12:00:00,22.992,55.657
1730,08/12/22 12:30:00,24.557,54.447
1731,08/12/22 13:00:00,25.210,51.985
1732,08/12/22 13:30:00,24.750,53.563
1733,08/12/22 14:00:00,25.210,53.060
1734,08/12/22 14:30:00,25.040,53.415
1735,08/12/22 15:00:00,25.890,47.829
1736,08/12/22 15:30:00,25.793,48.395
1737,08/12/22 16:00:00,23.978,52.385
1738,08/12/22 16:30:00,23.088,54.705
1739,08/12/22 17:00:00,21.032,61.493
1740,08/12/22 17:30:00,19.746,65.718
1741,08/12/22 18:00:00,20.365,64.781
1742,08/12/22 18:30:00,17.130,74.741
1743,08/12/22 19:00:00,15.963,79.647
1744,08/12/22 19:30:00,15.223,81.778
1745,08/12/22 20:00:00,14.194,85.810
1746,08/12/22 20:30:00,14.074,86.480
1747,08/12/22 21:00:00,13.425,87.713
1748,08/12/22 21:30:00,12.727,91.095
1749,08/12/22 22:00:00,12.389,91.583
1750,08/12/22 22:30:00,11.953,92.353
1751,08/12/22 23:00:00,11.419,91.415
1752,08/12/22 23:30:00,10.883,92.054
1753,08/13/22 00:00:00,10.443,91.529
1754,08/13/22 00:30:00,10.443,90.469
1755,08/13/22 01:00:00,10.100,91.853
1756,08/13/22 01:30:00,10.271,91.614
1757,08/13/22 02:00:00,10.785,84.985
1758,08/13/22 02:30:00,10.394,86.086
1759,08/13/22 03:00:00,9.657,89.469
1760,08/13/22 03:30:00,9.682,88.799
1761,08/13/22 04:00:00,9.336,89.959
1762,08/13/22 04:30:00,9.485,90.203
1763,08/13/22 05:00:00,9.583,89.243
1764,08/13/22 05:30:00,9.114,90.574
1765,08/13/22 06:00:00,9.163,89.502
1766,08/13/22 06:30:00,9.509,89.795
1767,08/13/22 07:00:00,10.051,87.793
1768,08/13/22 07:30:00,10.100,87.254
1769,08/13/22 08:00:00,10.834,81.265
1770,08/13/22 08:30:00,11.832,75.857
1771,08/13/22 09:00:00,13.112,69.334
1772,08/13/22 09:30:00,13.714,66.211
1773,08/13/22 10:00:00,15.366,64.012
1774,08/13/22 10:30:00,17.225,57.039
1775,08/13/22 11:00:00,18.081,54.661
1776,08/13/22 11:30:00,19.175,52.376
1777,08/13/22 12:00:00,20.079,50.596
1778,08/13/22 12:30:00,20.269,51.123
1779,08/13/22 13:00:00,20.531,50.218
1780,08/13/22 13:30:00,20.746,52.626
1781,08/13/22 14:00:00,21.700,49.617
1782,08/13/22 14:30:00,22.345,47.734
1783,08/13/22 15:00:00,21.628,50.049
1784,08/13/22 15:30:00,20.960,52.999
1785,08/13/22 16:00:00,20.531,53.406
1786,08/13/22 16:30:00,20.246,54.512
1787,08/13/22 17:00:00,18.889,57.750
1788,08/13/22 17:30:00,18.580,60.069
1789,08/13/22 18:00:00,18.485,60.506
1790,08/13/22 18:30:00,18.604,61.910
1791,08/13/22 19:00:00,17.701,66.010
1792,08/13/22 19:30:00,16.320,70.773
1793,08/13/22 20:00:00,13.906,78.955
1794,08/13/22 20:30:00,12.243,85.219
1795,08/13/22 21:00:00,10.980,90.475
1796,08/13/22 21:30:00,10.026,93.727
1797,08/13/22 22:00:00,9.657,95.831
1798,08/13/22 22:30:00,10.492,97.237
1799,08/13/22 23:00:00,11.053,96.029
1800,08/13/22 23:30:00,11.224,96.126
1801,08/14/22 00:00:00,10.980,95.909
1802,08/14/22 00:30:00,10.638,95.868
1803,08/14/22 01:00:00,9.928,95.677
1804,08/14/22 01:30:00,8.494,94.034
1805,08/14/22 02:00:00,7.945,95.646
1806,08/14/22 02:30:00,7.895,80.690
1807,08/14/22 03:00:00,7.670,95.522
1808,08/14/22 03:30:00,7.619,90.401
1809,08/14/22 04:00:00,6.737,89.615
1810,08/14/22 04:30:00,6.433,90.228
1811,08/14/22 05:00:00,7.268,84.555
1812,08/14/22 05:30:00,6.051,87.852
1813,08/14/22 06:00:00,7.720,88.729
1814,08/14/22 06:30:00,7.720,86.131
1815,08/14/22 07:00:00,7.870,91.487
1816,08/14/22 07:30:00,13.353,70.381
1817,08/14/22 08:00:00,15.079,65.870
1818,08/14/22 08:30:00,16.368,63.711
1819,08/14/22 09:00:00,17.701,58.872
1820,08/14/22 09:30:00,19.032,58.625
1821,08/14/22 10:00:00,20.174,52.422
1822,08/14/22 10:30:00,21.390,49.797
1823,08/14/22 11:00:00,22.824,42.006
1824,08/14/22 11:30:00,23.545,40.229
1825,08/14/22 12:00:00,24.677,39.399
1826,08/14/22 12:30:00,25.210,33.947
1827,08/14/22 13:00:00,25.453,33.132
1828,08/14/22 13:30:00,26.231,33.572
1829,08/14/22 14:00:00,26.549,31.647
1830,08/14/22 14:30:00,26.622,35.751
1831,08/14/22 15:00:00,26.231,37.643
1832,08/14/22 15:30:00,25.598,39.463
1833,08/14/22 16:00:00,24.460,44.073
1834,08/14/22 16:30:00,23.472,46.501
1835,08/14/22 17:00:00,22.465,50.255
1836,08/14/22 17:30:00,22.154,51.537
1837,08/14/22 18:00:00,21.963,53.109
1838,08/14/22 18:30:00,21.939,53.979
1839,08/14/22 19:00:00,21.223,56.787
1840,08/14/22 19:30:00,19.508,62.480
1841,08/14/22 20:00:00,17.463,68.929
1842,08/14/22 20:30:00,15.986,73.118
1843,08/14/22 21:00:00,15.390,75.918
1844,08/14/22 21:30:00,14.505,79.720
1845,08/14/22 22:00:00,12.920,83.656
1846,08/14/22 22:30:00,11.856,87.282
1847,08/14/22 23:00:00,12.098,87.526
1848,08/14/22 23:30:00,11.224,89.859
1849,08/15/22 00:00:00,10.663,91.120
1850,08/15/22 00:30:00,10.687,90.712
